2022-01-03T16-32-58,27910,DRUGCO DISCOUNT PHARMACY,12/27/2021 12:00:00 AM,,0,,
2022-03-19T11-58-02,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,03/16/2022 12:00:00 AM
2022-03-20T06-05-37,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,03/16/2022 12:00:00 AM
2022-03-21T06-11-50,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,03/16/2022 12:00:00 AM
2022-03-21T14-18-38,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,03/16/2022 12:00:00 AM
2022-03-21T16-35-27,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,03/21/2022 12:00:00 AM
2022-03-22T09-16-18,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,03/21/2022 12:00:00 AM
2022-03-23T08-41-43,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,03/22/2022 12:00:00 AM
2022-03-24T07-49-11,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,03/22/2022 12:00:00 AM
2022-03-24T13-46-29,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,03/22/2022 12:00:00 AM
2022-03-25T08-10-53,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,03/23/2022 12:00:00 AM
2022-03-25T08-10-53,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,03/24/2022 12:00:00 AM
2022-03-26T06-57-27,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,03/25/2022 12:00:00 AM
2022-03-26T06-57-27,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,03/25/2022 12:00:00 AM
2022-03-29T08-50-48,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,03/28/2022 12:00:00 AM
2022-03-29T08-50-48,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,03/28/2022 12:00:00 AM
2022-03-30T09-27-07,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,03/28/2022 12:00:00 AM
2022-03-30T09-27-07,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,03/29/2022 12:00:00 AM
2022-03-31T08-53-07,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,03/30/2022 12:00:00 AM
2022-03-31T08-53-07,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,03/28/2022 12:00:00 AM
2022-03-31T15-09-22,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,03/28/2022 12:00:00 AM
2022-03-31T15-09-22,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,03/30/2022 12:00:00 AM
2022-04-01T06-54-45,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,03/31/2022 12:00:00 AM
2022-04-01T06-54-45,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,03/31/2022 12:00:00 AM
2022-04-02T06-05-59,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/01/2022 12:00:00 AM
2022-04-02T06-05-59,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/01/2022 12:00:00 AM
2022-04-04T05-38-24,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/01/2022 12:00:00 AM
2022-04-04T05-38-24,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/01/2022 12:00:00 AM
2022-04-05T05-48-33,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/04/2022 12:00:00 AM
2022-04-05T05-48-33,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/04/2022 12:00:00 AM
2022-04-06T05-45-18,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/05/2022 12:00:00 AM
2022-04-06T05-45-18,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/04/2022 12:00:00 AM
2022-04-07T05-34-07,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/06/2022 12:00:00 AM
2022-04-07T05-34-07,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/06/2022 12:00:00 AM
2022-04-07T05-34-07,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/06/2022 12:00:00 AM
2022-04-08T05-48-29,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/07/2022 12:00:00 AM
2022-04-08T05-48-29,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/07/2022 12:00:00 AM
2022-04-08T05-48-29,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/06/2022 12:00:00 AM
2022-04-09T05-41-09,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/08/2022 12:00:00 AM
2022-04-09T05-41-09,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/08/2022 12:00:00 AM
2022-04-09T05-41-09,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/08/2022 12:00:00 AM
2022-04-09T05-41-09,27910,Walgreens Store #15251,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,27910,Walgreens Store #15251,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,27910,Walgreens Store #15251,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-12T07-06-55,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/08/2022 12:00:00 AM
2022-04-12T07-06-55,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/11/2022 12:00:00 AM
2022-04-12T07-06-55,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/11/2022 12:00:00 AM
2022-04-12T07-06-55,27910,Walgreens Store #15251,NLP,NLP,NLP,20,04/11/2022 12:00:00 AM
2022-04-13T09-20-57,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/12/2022 12:00:00 AM
2022-04-13T09-20-57,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/12/2022 12:00:00 AM
2022-04-13T09-20-57,27910,Walgreens Store #15251,NLP,NLP,NLP,20,04/12/2022 12:00:00 AM
2022-04-13T09-20-57,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/13/2022 12:00:00 AM
2022-04-13T11-55-39,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,27910,Walgreens Store #15251,NLP,NLP,NLP,20,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/12/2022 12:00:00 AM
2022-04-14T09-18-06,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/13/2022 12:00:00 AM
2022-04-14T09-18-06,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/13/2022 12:00:00 AM
2022-04-14T09-18-06,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/13/2022 12:00:00 AM
2022-04-14T09-18-06,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/12/2022 12:00:00 AM
2022-04-15T06-03-51,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/14/2022 12:00:00 AM
2022-04-15T06-03-51,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/14/2022 12:00:00 AM
2022-04-15T06-03-51,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/14/2022 12:00:00 AM
2022-04-15T06-03-51,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/14/2022 12:00:00 AM
2022-04-16T05-33-42,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/15/2022 12:00:00 AM
2022-04-16T05-33-42,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/14/2022 12:00:00 AM
2022-04-16T05-33-42,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/15/2022 12:00:00 AM
2022-04-16T05-33-42,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/14/2022 12:00:00 AM
2022-04-17T05-32-24,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/14/2022 12:00:00 AM
2022-04-18T05-31-10,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/15/2022 12:00:00 AM
2022-04-19T05-39-24,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/18/2022 12:00:00 AM
2022-04-19T05-39-24,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/14/2022 12:00:00 AM
2022-04-19T05-39-24,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/18/2022 12:00:00 AM
2022-04-19T05-39-24,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/18/2022 12:00:00 AM
2022-04-20T05-27-37,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/19/2022 12:00:00 AM
2022-04-20T05-27-37,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/19/2022 12:00:00 AM
2022-04-20T05-27-37,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/18/2022 12:00:00 AM
2022-04-20T05-27-37,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/18/2022 12:00:00 AM
2022-04-21T05-29-54,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/20/2022 12:00:00 AM
2022-04-21T05-29-54,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/20/2022 12:00:00 AM
2022-04-21T05-29-54,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/20/2022 12:00:00 AM
2022-04-21T05-29-54,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/20/2022 12:00:00 AM
2022-04-22T05-26-18,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/21/2022 12:00:00 AM
2022-04-22T05-26-18,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/21/2022 12:00:00 AM
2022-04-22T05-26-18,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/20/2022 12:00:00 AM
2022-04-22T05-26-18,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/21/2022 12:00:00 AM
2022-04-23T05-25-10,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/22/2022 12:00:00 AM
2022-04-23T05-25-10,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/22/2022 12:00:00 AM
2022-04-23T05-25-10,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/22/2022 12:00:00 AM
2022-04-23T05-25-10,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/22/2022 12:00:00 AM
2022-04-24T05-22-24,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/22/2022 12:00:00 AM
2022-04-24T05-22-24,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/22/2022 12:00:00 AM
2022-04-24T05-22-24,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/22/2022 12:00:00 AM
2022-04-24T05-22-24,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/22/2022 12:00:00 AM
2022-04-25T05-22-33,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/22/2022 12:00:00 AM
2022-04-25T05-22-33,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/22/2022 12:00:00 AM
2022-04-25T05-22-33,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/22/2022 12:00:00 AM
2022-04-25T05-22-33,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/22/2022 12:00:00 AM
2022-04-26T05-20-54,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/25/2022 12:00:00 AM
2022-04-26T05-20-54,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/22/2022 12:00:00 AM
2022-04-26T05-20-54,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/22/2022 12:00:00 AM
2022-04-26T05-20-54,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/25/2022 12:00:00 AM
2022-04-27T05-23-49,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/22/2022 12:00:00 AM
2022-04-27T05-23-49,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/26/2022 12:00:00 AM
2022-04-27T05-23-49,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/26/2022 12:00:00 AM
2022-04-27T05-23-49,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/26/2022 12:00:00 AM
2022-04-28T09-22-45,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/26/2022 12:00:00 AM
2022-04-28T09-22-45,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/22/2022 12:00:00 AM
2022-04-28T09-22-45,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/27/2022 12:00:00 AM
2022-04-28T09-22-45,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/27/2022 12:00:00 AM
2022-04-29T05-13-54,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/22/2022 12:00:00 AM
2022-04-29T05-13-54,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/26/2022 12:00:00 AM
2022-04-29T05-13-54,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/28/2022 12:00:00 AM
2022-04-29T05-13-54,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/28/2022 12:00:00 AM
2022-04-30T05-15-55,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/29/2022 12:00:00 AM
2022-04-30T05-15-55,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/26/2022 12:00:00 AM
2022-04-30T05-15-55,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/29/2022 12:00:00 AM
2022-04-30T05-15-55,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/29/2022 12:00:00 AM
2022-05-01T05-13-51,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/29/2022 12:00:00 AM
2022-05-01T05-13-51,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/26/2022 12:00:00 AM
2022-05-01T05-13-51,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/29/2022 12:00:00 AM
2022-05-01T05-13-51,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/29/2022 12:00:00 AM
2022-05-02T06-02-50,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,04/29/2022 12:00:00 AM
2022-05-02T06-02-50,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,04/29/2022 12:00:00 AM
2022-05-02T06-02-50,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,04/26/2022 12:00:00 AM
2022-05-02T06-02-50,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/29/2022 12:00:00 AM
2022-05-03T06-05-23,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,05/02/2022 12:00:00 AM
2022-05-03T06-05-23,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,05/02/2022 12:00:00 AM
2022-05-03T06-05-23,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/29/2022 12:00:00 AM
2022-05-03T06-05-23,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,19,05/02/2022 12:00:00 AM
2022-05-04T05-12-02,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,18,05/03/2022 12:00:00 AM
2022-05-04T05-12-02,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,45,05/03/2022 12:00:00 AM
2022-05-04T05-12-02,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/29/2022 12:00:00 AM
2022-05-04T05-12-02,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,05/03/2022 12:00:00 AM
2022-05-05T09-49-47,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,43,05/04/2022 12:00:00 AM
2022-05-05T09-49-47,27910,Roanoke Chowan Comm Health Center,NLP,NLP,NLP,17,05/04/2022 12:00:00 AM
2022-05-05T09-49-47,27910,Walmart Pharmacy #1950,NLP,NLP,NLP,40,05/03/2022 12:00:00 AM
2022-05-05T09-49-47,27910,Walgreens Store #15251,NLP,NLP,NLP,19,04/29/2022 12:00:00 AM
2022-05-06T06-12-41,27910,DRUGCO DISCOUNT PHARMACY - Ahoskie,NLP,NLP,NLP,43,05/05/2022 12:00:00 AM
