2021-12-30T09-20-52,96819,Kaiser Foundation Hospital,12/29/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,
2022-02-02T09-09-05,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,19,01/31/2022 12:00:00 AM
2022-02-02T09-09-05,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,,
2022-02-02T09-09-05,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,36,02/01/2022 12:00:00 AM
2022-02-02T09-09-05,96819,Tripler Army Medical Center,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,,
2022-02-02T09-09-05,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,56,02/01/2022 12:00:00 AM
2022-02-02T09-09-05,96819,Kaiser Foundation Hospital,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,120,45,02/01/2022 12:00:00 AM
2022-02-04T09-14-55,96819,Tripler Army Medical Center,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,,
2022-02-04T09-14-55,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,19,01/31/2022 12:00:00 AM
2022-02-04T09-14-55,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,56,02/01/2022 12:00:00 AM
2022-02-04T09-14-55,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,34,02/03/2022 12:00:00 AM
2022-02-04T09-14-55,96819,Kaiser Foundation Hospital,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,120,40,02/03/2022 12:00:00 AM
2022-02-04T09-14-55,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,,
2022-02-07T09-54-34,96819,Tripler Army Medical Center,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,,
2022-02-07T09-54-34,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,,
2022-02-07T09-54-34,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,19,01/31/2022 12:00:00 AM
2022-02-07T09-54-34,96819,Kaiser Foundation Hospital,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,120,36,02/04/2022 12:00:00 AM
2022-02-07T09-54-34,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,34,02/03/2022 12:00:00 AM
2022-02-07T09-54-34,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,55,02/04/2022 12:00:00 AM
2022-02-09T09-41-46,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,55,02/08/2022 12:00:00 AM
2022-02-09T09-41-46,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,,
2022-02-09T09-41-46,96819,Tripler Army Medical Center,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,,
2022-02-09T09-41-46,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,34,02/07/2022 12:00:00 AM
2022-02-09T09-41-46,96819,Kaiser Foundation Hospital,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,120,27,02/08/2022 12:00:00 AM
2022-02-09T09-41-46,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,19,01/31/2022 12:00:00 AM
2022-02-10T21-04-53,96819,Pharmacare LTC,01/20/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,19,01/31/2022 12:00:00 AM
2022-02-10T21-04-53,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,55,02/10/2022 12:00:00 AM
2022-02-10T21-04-53,96819,Kaiser Foundation Hospital,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,120,22,02/10/2022 12:00:00 AM
2022-02-10T21-04-53,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,32,02/10/2022 12:00:00 AM
2022-02-14T09-23-55,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,32,02/11/2022 12:00:00 AM
2022-02-14T09-23-55,96819,Pharmacare LTC,01/20/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,19,01/31/2022 12:00:00 AM
2022-02-14T09-23-55,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,55,02/11/2022 12:00:00 AM
2022-02-14T09-23-55,96819,Kaiser Foundation Hospital,02/11/2022 12:00:00 AM,01/27/2022 12:00:00 AM,120,21,02/11/2022 12:00:00 AM
2022-02-15T10-17-36,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,32,02/11/2022 12:00:00 AM
2022-02-15T10-17-36,96819,Pharmacare LTC,01/20/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,19,01/31/2022 12:00:00 AM
2022-02-15T10-17-36,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,55,02/11/2022 12:00:00 AM
2022-02-15T10-17-36,96819,Kaiser Foundation Hospital,02/11/2022 12:00:00 AM,01/27/2022 12:00:00 AM,120,21,02/11/2022 12:00:00 AM
2022-02-16T08-11-48,96819,Pharmacare LTC,01/20/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,19,01/31/2022 12:00:00 AM
2022-02-16T08-11-48,96819,Kaiser Foundation Hospital,02/11/2022 12:00:00 AM,01/27/2022 12:00:00 AM,120,20,02/14/2022 12:00:00 AM
2022-02-16T08-11-48,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,31,02/14/2022 12:00:00 AM
2022-02-16T08-11-48,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,55,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,96819,Pharmacare LTC,01/20/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,17,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,31,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,55,02/15/2022 12:00:00 AM
2022-02-16T08-23-53,96819,Kaiser Foundation Hospital,02/11/2022 12:00:00 AM,01/27/2022 12:00:00 AM,220,17,02/15/2022 12:00:00 AM
2022-02-16T18-37-01,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,31,02/16/2022 12:00:00 AM
2022-02-16T18-37-01,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,17,02/14/2022 12:00:00 AM
2022-02-16T18-37-01,96819,Tripler Army Medical Center,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,,
2022-02-16T18-37-01,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,55,02/15/2022 12:00:00 AM
2022-02-16T18-37-01,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,,
2022-02-16T18-37-01,96819,Kaiser Foundation Hospital,02/11/2022 12:00:00 AM,01/27/2022 12:00:00 AM,220,17,02/16/2022 12:00:00 AM
2022-02-18T15-54-16,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,,
2022-02-18T15-54-16,96819,Kaiser Foundation Hospital,02/11/2022 12:00:00 AM,02/16/2022 12:00:00 AM,220,18,02/17/2022 12:00:00 AM
2022-02-18T15-54-16,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,31,02/17/2022 12:00:00 AM
2022-02-18T15-54-16,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,55,02/15/2022 12:00:00 AM
2022-02-18T15-54-16,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,17,02/16/2022 12:00:00 AM
2022-02-18T15-54-16,96819,Tripler Army Medical Center,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,,
2022-02-18T16-04-21,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,55,02/18/2022 12:00:00 AM
2022-02-18T16-04-21,96819,Kaiser Foundation Hospital,02/11/2022 12:00:00 AM,02/16/2022 12:00:00 AM,220,116,02/18/2022 12:00:00 AM
2022-02-18T16-04-21,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,17,02/16/2022 12:00:00 AM
2022-02-18T16-04-21,96819,"V21 459 Honolulu, HI",01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,,
2022-02-18T16-04-21,96819,Tripler Army Medical Center,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,,
2022-02-18T16-04-21,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,30,02/18/2022 12:00:00 AM
2022-02-22T09-09-37,96819,Kaiser Foundation Hospital,02/11/2022 12:00:00 AM,02/16/2022 12:00:00 AM,220,115,02/21/2022 12:00:00 AM
2022-02-22T09-09-37,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,17,02/16/2022 12:00:00 AM
2022-02-22T09-09-37,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,30,02/21/2022 12:00:00 AM
2022-02-22T09-09-37,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,55,02/21/2022 12:00:00 AM
2022-02-22T09-09-37,96819,Tripler Army Medical Center,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,,
2022-02-24T09-51-18,96819,Tripler Army Medical Center,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,,
2022-02-24T09-51-18,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,17,02/16/2022 12:00:00 AM
2022-02-24T09-51-18,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,29,02/22/2022 12:00:00 AM
2022-02-24T09-51-18,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,55,02/21/2022 12:00:00 AM
2022-02-24T09-51-18,96819,Kaiser Foundation Hospital,02/11/2022 12:00:00 AM,02/16/2022 12:00:00 AM,220,114,02/22/2022 12:00:00 AM
2022-03-03T09-56-49,96819,Tripler Army Medical Center,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,,
2022-03-03T09-56-49,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,55,02/28/2022 12:00:00 AM
2022-03-03T09-56-49,96819,Kaiser Foundation Hospital,02/24/2022 12:00:00 AM,02/25/2022 12:00:00 AM,280,129,02/28/2022 12:00:00 AM
2022-03-03T09-56-49,96819,Pharmacare LTC,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,16,02/28/2022 12:00:00 AM
2022-03-03T09-56-49,96819,PHARMERICA - HONOLULU,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,24,02/28/2022 12:00:00 AM
2022-03-03T10-04-44,96819,Kokua Kalihi Valley,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,55,03/02/2022 12:00:00 AM
2022-03-03T10-04-44,96819,Kaiser Foundation Hospital,02/24/2022 12:00:00 AM,02/25/2022 12:00:00 AM,280,127,03/02/2022 12:00:00 AM
