2021-12-29T09-02-14,95020,VALLEY HEALTH CTR GILROY FAMILY PRA,12/27/2021 12:00:00 AM,,,,
2022-02-01T09-23-15,95020,VALLEY HEALTH CENTER AT GILROY PH,01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,80,16,01/30/2022 12:00:00 AM
2022-02-02T09-09-05,95020,VALLEY HEALTH CENTER AT GILROY PH,02/01/2022 12:00:00 AM,01/21/2022 12:00:00 AM,80,16,01/31/2022 12:00:00 AM
2022-02-04T09-14-55,95020,VALLEY HEALTH CENTER AT GILROY PH,02/01/2022 12:00:00 AM,01/21/2022 12:00:00 AM,80,15,02/03/2022 12:00:00 AM
2022-02-07T09-54-34,95020,VALLEY HEALTH CENTER AT GILROY PH,02/01/2022 12:00:00 AM,01/21/2022 12:00:00 AM,80,15,02/03/2022 12:00:00 AM
2022-02-09T09-41-46,95020,VALLEY HEALTH CENTER AT GILROY PH,02/01/2022 12:00:00 AM,02/03/2022 12:00:00 AM,80,33,02/07/2022 12:00:00 AM
2022-02-10T21-04-53,95020,VALLEY HEALTH CENTER AT GILROY PH,02/01/2022 12:00:00 AM,02/03/2022 12:00:00 AM,80,32,02/10/2022 12:00:00 AM
2022-02-14T09-23-55,95020,VALLEY HEALTH CENTER AT GILROY PH,02/11/2022 12:00:00 AM,02/03/2022 12:00:00 AM,80,32,02/11/2022 12:00:00 AM
2022-02-15T10-17-36,95020,VALLEY HEALTH CENTER AT GILROY PH,02/11/2022 12:00:00 AM,02/03/2022 12:00:00 AM,80,32,02/11/2022 12:00:00 AM
2022-02-16T08-11-48,95020,VALLEY HEALTH CENTER AT GILROY PH,02/11/2022 12:00:00 AM,02/03/2022 12:00:00 AM,120,30,02/13/2022 12:00:00 AM
2022-02-16T08-23-53,95020,VALLEY HEALTH CENTER AT GILROY PH,02/11/2022 12:00:00 AM,02/03/2022 12:00:00 AM,120,30,02/14/2022 12:00:00 AM
2022-02-16T18-37-01,95020,VALLEY HEALTH CENTER AT GILROY PH,02/11/2022 12:00:00 AM,02/15/2022 12:00:00 AM,120,30,02/15/2022 12:00:00 AM
2022-02-18T15-54-16,95020,VALLEY HEALTH CENTER AT GILROY PH,02/11/2022 12:00:00 AM,02/15/2022 12:00:00 AM,120,69,02/17/2022 12:00:00 AM
2022-02-18T16-04-21,95020,VALLEY HEALTH CENTER AT GILROY PH,02/11/2022 12:00:00 AM,02/15/2022 12:00:00 AM,120,69,02/17/2022 12:00:00 AM
2022-02-22T09-09-37,95020,VALLEY HEALTH CENTER AT GILROY PH,02/11/2022 12:00:00 AM,02/15/2022 12:00:00 AM,120,69,02/20/2022 12:00:00 AM
2022-02-24T09-51-18,95020,VALLEY HEALTH CENTER AT GILROY PH,02/11/2022 12:00:00 AM,02/15/2022 12:00:00 AM,120,70,02/22/2022 12:00:00 AM
2022-03-03T09-56-49,95020,VALLEY HEALTH CENTER AT GILROY PH,02/25/2022 12:00:00 AM,02/15/2022 12:00:00 AM,160,70,02/27/2022 12:00:00 AM
2022-03-03T10-04-44,95020,VALLEY HEALTH CENTER AT GILROY PH,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,160,109,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,95020,VALLEY HEALTH CENTER AT GILROY PH,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,160,107,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,105,03/11/2022 12:00:00 AM
2022-03-18T09-58-11,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,105,03/15/2022 12:00:00 AM
2022-03-18T11-03-37,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,105,03/15/2022 12:00:00 AM
2022-03-18T11-17-38,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,105,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,105,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,105,03/17/2022 12:00:00 AM
2022-03-19T11-58-02,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,105,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,105,03/19/2022 12:00:00 AM
2022-03-21T06-11-50,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,105,03/19/2022 12:00:00 AM
2022-03-21T14-18-38,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,105,03/19/2022 12:00:00 AM
2022-03-21T16-35-27,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,105,03/19/2022 12:00:00 AM
2022-03-22T09-16-18,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,105,03/19/2022 12:00:00 AM
2022-03-23T08-41-43,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,03/22/2022 12:00:00 AM
2022-03-23T08-41-43,95020,CVS Store #09945,NLP,NLP,NLP,20,03/22/2022 12:00:00 AM
2022-03-24T07-49-11,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,03/22/2022 12:00:00 AM
2022-03-24T07-49-11,95020,CVS Store #09945,NLP,NLP,NLP,20,03/22/2022 12:00:00 AM
2022-03-24T13-46-29,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,03/23/2022 12:00:00 AM
2022-03-24T13-46-29,95020,CVS Store #09945,NLP,NLP,NLP,20,03/24/2022 12:00:00 AM
2022-03-25T08-10-53,95020,Walgreens Store #09516,NLP,NLP,NLP,80,03/24/2022 12:00:00 AM
2022-03-25T08-10-53,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,03/24/2022 12:00:00 AM
2022-03-25T08-10-53,95020,CVS Store #09945,NLP,NLP,NLP,20,03/24/2022 12:00:00 AM
2022-03-26T06-57-27,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,03/25/2022 12:00:00 AM
2022-03-26T06-57-27,95020,Walgreens Store #09516,NLP,NLP,NLP,80,03/25/2022 12:00:00 AM
2022-03-26T06-57-27,95020,CVS Store #09945,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,95020,Walgreens Store #09516,NLP,NLP,NLP,80,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,95020,CVS Store #09945,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,03/26/2022 12:00:00 AM
2022-03-27T06-25-27,95020,Walgreens Store #09516,NLP,NLP,NLP,80,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,95020,CVS Store #09945,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,95020,Walgreens Store #09516,NLP,NLP,NLP,80,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,95020,CVS Store #09945,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,03/26/2022 12:00:00 AM
2022-03-29T08-50-48,95020,Walgreens Store #09516,NLP,NLP,NLP,80,03/28/2022 12:00:00 AM
2022-03-29T08-50-48,95020,CVS Store #09945,NLP,NLP,NLP,20,03/28/2022 12:00:00 AM
2022-03-29T08-50-48,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,03/26/2022 12:00:00 AM
2022-03-30T09-27-07,95020,CVS Store #09945,NLP,NLP,NLP,20,03/29/2022 12:00:00 AM
2022-03-30T09-27-07,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,03/29/2022 12:00:00 AM
2022-03-30T09-27-07,95020,Walgreens Store #09516,NLP,NLP,NLP,80,03/29/2022 12:00:00 AM
2022-03-31T08-53-07,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,03/30/2022 12:00:00 AM
2022-03-31T08-53-07,95020,CVS Store #09945,NLP,NLP,NLP,20,03/30/2022 12:00:00 AM
2022-03-31T08-53-07,95020,Walgreens Store #09516,NLP,NLP,NLP,100,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,95020,Walgreens Store #09516,NLP,NLP,NLP,100,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,95020,CVS Store #09945,NLP,NLP,NLP,20,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,03/30/2022 12:00:00 AM
2022-04-01T06-54-45,95020,Walgreens Store #09516,NLP,NLP,NLP,100,03/31/2022 12:00:00 AM
2022-04-01T06-54-45,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,03/31/2022 12:00:00 AM
2022-04-01T06-54-45,95020,CVS Store #09945,NLP,NLP,NLP,20,03/31/2022 12:00:00 AM
2022-04-02T06-05-59,95020,CVS Store #09945,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-02T06-05-59,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,03/31/2022 12:00:00 AM
2022-04-02T06-05-59,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,95020,CVS Store #09945,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,04/02/2022 12:00:00 AM
2022-04-04T05-38-24,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,04/02/2022 12:00:00 AM
2022-04-04T05-38-24,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/01/2022 12:00:00 AM
2022-04-04T05-38-24,95020,CVS Store #09945,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-05T05-48-33,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/04/2022 12:00:00 AM
2022-04-05T05-48-33,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,04/02/2022 12:00:00 AM
2022-04-05T05-48-33,95020,CVS Store #09945,NLP,NLP,NLP,20,04/04/2022 12:00:00 AM
2022-04-06T05-45-18,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/05/2022 12:00:00 AM
2022-04-06T05-45-18,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,04/05/2022 12:00:00 AM
2022-04-06T05-45-18,95020,CVS Store #09945,NLP,NLP,NLP,20,04/05/2022 12:00:00 AM
2022-04-07T05-34-07,95020,CVS Store #09945,NLP,NLP,NLP,20,04/06/2022 12:00:00 AM
2022-04-07T05-34-07,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/06/2022 12:00:00 AM
2022-04-07T05-34-07,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,04/06/2022 12:00:00 AM
2022-04-08T05-48-29,95020,CVS Store #09945,NLP,NLP,NLP,20,04/07/2022 12:00:00 AM
2022-04-08T05-48-29,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/07/2022 12:00:00 AM
2022-04-08T05-48-29,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,04/07/2022 12:00:00 AM
2022-04-09T05-41-09,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/08/2022 12:00:00 AM
2022-04-09T05-41-09,95020,CVS Store #09945,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-09T05-41-09,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,95020,CVS Store #09945,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,04/09/2022 12:00:00 AM
2022-04-11T07-06-23,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,04/09/2022 12:00:00 AM
2022-04-11T07-06-23,95020,CVS Store #09945,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-12T07-06-55,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,04/09/2022 12:00:00 AM
2022-04-12T07-06-55,95020,CVS Store #09945,NLP,NLP,NLP,20,04/11/2022 12:00:00 AM
2022-04-12T07-06-55,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/11/2022 12:00:00 AM
2022-04-13T09-20-57,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/12/2022 12:00:00 AM
2022-04-13T09-20-57,95020,CVS Store #09945,NLP,NLP,NLP,20,04/12/2022 12:00:00 AM
2022-04-13T09-20-57,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,95020,CVS Store #09945,NLP,NLP,NLP,20,04/12/2022 12:00:00 AM
2022-04-14T09-18-06,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/13/2022 12:00:00 AM
2022-04-14T09-18-06,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,04/13/2022 12:00:00 AM
2022-04-14T09-18-06,95020,CVS Store #09945,NLP,NLP,NLP,20,04/13/2022 12:00:00 AM
2022-04-15T06-03-51,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/14/2022 12:00:00 AM
2022-04-15T06-03-51,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,04/14/2022 12:00:00 AM
2022-04-15T06-03-51,95020,CVS Store #09945,NLP,NLP,NLP,20,04/14/2022 12:00:00 AM
2022-04-16T05-33-42,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/15/2022 12:00:00 AM
2022-04-16T05-33-42,95020,CVS Store #09945,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-16T05-33-42,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,95020,CVS Store #09945,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,04/16/2022 12:00:00 AM
2022-04-18T05-31-10,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,04/16/2022 12:00:00 AM
2022-04-18T05-31-10,95020,CVS Store #09945,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-19T05-39-24,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/18/2022 12:00:00 AM
2022-04-19T05-39-24,95020,CVS Store #09945,NLP,NLP,NLP,20,04/18/2022 12:00:00 AM
2022-04-19T05-39-24,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,04/16/2022 12:00:00 AM
2022-04-20T05-27-37,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/18/2022 12:00:00 AM
2022-04-20T05-27-37,95020,CVS Store #09945,NLP,NLP,NLP,19,04/19/2022 12:00:00 AM
2022-04-20T05-27-37,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,04/19/2022 12:00:00 AM
2022-04-21T05-29-54,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/20/2022 12:00:00 AM
2022-04-21T05-29-54,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,106,04/20/2022 12:00:00 AM
2022-04-21T05-29-54,95020,CVS Store #09945,NLP,NLP,NLP,17,04/20/2022 12:00:00 AM
2022-04-22T05-26-18,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/21/2022 12:00:00 AM
2022-04-22T05-26-18,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,105,04/21/2022 12:00:00 AM
2022-04-22T05-26-18,95020,CVS Store #09945,NLP,NLP,NLP,17,04/21/2022 12:00:00 AM
2022-04-23T05-25-10,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/22/2022 12:00:00 AM
2022-04-23T05-25-10,95020,CVS Store #09945,NLP,NLP,NLP,17,04/22/2022 12:00:00 AM
2022-04-23T05-25-10,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,105,04/22/2022 12:00:00 AM
2022-04-24T05-22-24,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/22/2022 12:00:00 AM
2022-04-24T05-22-24,95020,CVS Store #09945,NLP,NLP,NLP,17,04/22/2022 12:00:00 AM
2022-04-24T05-22-24,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,105,04/23/2022 12:00:00 AM
2022-04-25T05-22-33,95020,CVS Store #09945,NLP,NLP,NLP,17,04/22/2022 12:00:00 AM
2022-04-25T05-22-33,95020,Walgreens Store #09516,NLP,NLP,NLP,100,04/22/2022 12:00:00 AM
2022-04-25T05-22-33,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,105,04/23/2022 12:00:00 AM
2022-04-26T05-20-54,95020,Walgreens Store #09516,NLP,NLP,NLP,99,04/25/2022 12:00:00 AM
2022-04-26T05-20-54,95020,CVS Store #09945,NLP,NLP,NLP,16,04/25/2022 12:00:00 AM
2022-04-26T05-20-54,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,105,04/23/2022 12:00:00 AM
2022-04-27T05-23-49,95020,Walgreens Store #09516,NLP,NLP,NLP,99,04/26/2022 12:00:00 AM
2022-04-27T05-23-49,95020,CVS Store #09945,NLP,NLP,NLP,14,04/26/2022 12:00:00 AM
2022-04-27T05-23-49,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,105,04/26/2022 12:00:00 AM
2022-04-28T09-22-45,95020,Walgreens Store #09516,NLP,NLP,NLP,99,04/27/2022 12:00:00 AM
2022-04-28T09-22-45,95020,CVS Store #09945,NLP,NLP,NLP,14,04/26/2022 12:00:00 AM
2022-04-28T09-22-45,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,105,04/27/2022 12:00:00 AM
2022-04-29T05-13-54,95020,Walgreens Store #09516,NLP,NLP,NLP,99,04/28/2022 12:00:00 AM
2022-04-29T05-13-54,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,105,04/28/2022 12:00:00 AM
2022-04-29T05-13-54,95020,CVS Store #09945,NLP,NLP,NLP,12,04/28/2022 12:00:00 AM
2022-04-30T05-15-55,95020,Walgreens Store #09516,NLP,NLP,NLP,99,04/29/2022 12:00:00 AM
2022-04-30T05-15-55,95020,CVS Store #16971,NLP,NLP,NLP,20,04/29/2022 12:00:00 AM
2022-04-30T05-15-55,95020,CVS Store #09945,NLP,NLP,NLP,9,04/29/2022 12:00:00 AM
2022-04-30T05-15-55,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,104,04/29/2022 12:00:00 AM
2022-05-01T05-13-51,95020,CVS Store #16971,NLP,NLP,NLP,20,04/29/2022 12:00:00 AM
2022-05-01T05-13-51,95020,Walgreens Store #09516,NLP,NLP,NLP,99,04/29/2022 12:00:00 AM
2022-05-01T05-13-51,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,104,04/30/2022 12:00:00 AM
2022-05-01T05-13-51,95020,CVS Store #09945,NLP,NLP,NLP,9,04/29/2022 12:00:00 AM
2022-05-02T06-02-50,95020,CVS Store #16971,NLP,NLP,NLP,20,04/29/2022 12:00:00 AM
2022-05-02T06-02-50,95020,Walgreens Store #09516,NLP,NLP,NLP,99,04/29/2022 12:00:00 AM
2022-05-02T06-02-50,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,104,04/30/2022 12:00:00 AM
2022-05-02T06-02-50,95020,CVS Store #09945,NLP,NLP,NLP,9,04/29/2022 12:00:00 AM
2022-05-03T06-05-23,95020,Walgreens Store #09516,NLP,NLP,NLP,99,04/29/2022 12:00:00 AM
2022-05-03T06-05-23,95020,CVS Store #16971,NLP,NLP,NLP,20,05/02/2022 12:00:00 AM
2022-05-03T06-05-23,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,104,04/30/2022 12:00:00 AM
2022-05-03T06-05-23,95020,CVS Store #09945,NLP,NLP,NLP,8,05/02/2022 12:00:00 AM
2022-05-04T05-12-02,95020,Walgreens Store #09516,NLP,NLP,NLP,99,04/29/2022 12:00:00 AM
2022-05-04T05-12-02,95020,CVS Store #16971,NLP,NLP,NLP,19,05/03/2022 12:00:00 AM
2022-05-04T05-12-02,95020,CVS Store #09945,NLP,NLP,NLP,27,05/03/2022 12:00:00 AM
2022-05-04T05-12-02,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,104,04/30/2022 12:00:00 AM
2022-05-05T09-49-47,95020,Walgreens Store #09516,NLP,NLP,NLP,99,04/29/2022 12:00:00 AM
2022-05-05T09-49-47,95020,CVS Store #09945,NLP,NLP,NLP,24,05/04/2022 12:00:00 AM
2022-05-05T09-49-47,95020,CVS Store #16971,NLP,NLP,NLP,19,05/04/2022 12:00:00 AM
2022-05-05T09-49-47,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,103,05/04/2022 12:00:00 AM
2022-05-06T06-12-41,95020,Walmart Pharmacy #2002,NLP,NLP,NLP,20,05/05/2022 12:00:00 AM
2022-05-06T06-12-41,95020,Walgreens Store #09516,NLP,NLP,NLP,80,05/05/2022 12:00:00 AM
2022-05-06T06-12-41,95020,CVS Store #09945,NLP,NLP,NLP,20,05/05/2022 12:00:00 AM
2022-05-06T06-12-41,95020,CVS Store #16971,NLP,NLP,NLP,19,05/05/2022 12:00:00 AM
2022-05-06T06-12-41,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,103,05/05/2022 12:00:00 AM
2022-05-07T05-45-31,95020,Walgreens Store #09516,NLP,NLP,NLP,80,05/05/2022 12:00:00 AM
2022-05-07T05-45-31,95020,Walmart Pharmacy #2002,NLP,NLP,NLP,20,05/06/2022 12:00:00 AM
2022-05-07T05-45-31,95020,VALLEY HEALTH CENTER AT GILROY PH,NLP,NLP,NLP,102,05/06/2022 12:00:00 AM
2022-05-07T05-45-31,95020,CVS Store #16971,NLP,NLP,NLP,19,05/06/2022 12:00:00 AM
2022-05-07T05-45-31,95020,CVS Store #09945,NLP,NLP,NLP,18,05/06/2022 12:00:00 AM
