2022-02-18T16-04-21,73112,INTEGRIS BAPTIST MEDICAL CENTER WCD,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,120,67,02/18/2022 12:00:00 AM
2022-02-22T09-09-37,73112,INTEGRIS BAPTIST MEDICAL CENTER WCD,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,120,66,02/21/2022 12:00:00 AM
2022-02-24T09-51-18,73112,INTEGRIS BAPTIST MEDICAL CENTER WCD,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,120,65,02/22/2022 12:00:00 AM
2022-03-03T09-56-49,73112,INTEGRIS BAPTIST MEDICAL CENTER WCD,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,120,64,02/28/2022 12:00:00 AM
2022-03-03T10-04-44,73112,INTEGRIS BAPTIST MEDICAL CENTER WCD,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,120,62,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,73112,INTEGRIS BAPTIST MEDICAL CENTER WCD,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,120,60,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,73112,INTEGRIS BAPTIST MEDICAL CENTER WCD,NLP,NLP,NLP,120,03/11/2022 12:00:00 AM
2022-03-18T11-17-38,73112,INTEGRIS BAPTIST MEDICAL CENTER WCD,NLP,NLP,NLP,120,03/11/2022 12:00:00 AM
2022-03-18T15-22-50,73112,INTEGRIS BAPTIST MEDICAL CENTER WCD,NLP,NLP,NLP,120,03/11/2022 12:00:00 AM
2022-03-19T08-15-59,73112,INTEGRIS BAPTIST MEDICAL CENTER WCD,NLP,NLP,NLP,116,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,73112,INTEGRIS BAPTIST MEDICAL CENTER WCD,NLP,NLP,NLP,116,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,73112,INTEGRIS BAPTIST MEDICAL CENTER WCD,NLP,NLP,NLP,116,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,73112,INTEGRIS BAPTIST MEDICAL CENTER WCD,NLP,NLP,NLP,116,03/18/2022 12:00:00 AM
2022-03-21T14-18-38,73112,INTEGRIS BAPTIST MEDICAL CENTER WCD,NLP,NLP,NLP,116,03/18/2022 12:00:00 AM
2022-03-21T16-35-27,73112,INTEGRIS BAPTIST MEDICAL CENTER WCD,NLP,NLP,NLP,116,03/18/2022 12:00:00 AM
2022-03-22T09-16-18,73112,INTEGRIS BAPTIST MEDICAL CENTER WCD,NLP,NLP,NLP,116,03/18/2022 12:00:00 AM
