2021-12-29T09-02-14,95035,VALLEY HEALTH CENTER- MILPITAS,12/27/2021 12:00:00 AM,,,,
2022-01-28T13-55-27,95035,VALLEY HEALTH CENTER AT MILPITAS PH,01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,100,36,01/27/2022 12:00:00 AM
2022-01-28T14-38-48,95035,VALLEY HEALTH CENTER AT MILPITAS PH,01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,100,36,01/27/2022 12:00:00 AM
2022-01-28T15-43-02,95035,VALLEY HEALTH CENTER AT MILPITAS PH,01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,100,36,01/27/2022 12:00:00 AM
2022-01-28T17-11-19,95035,VALLEY HEALTH CENTER AT MILPITAS PH,01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,100,36,01/27/2022 12:00:00 AM
2022-02-01T09-23-15,95035,VALLEY HEALTH CENTER AT MILPITAS PH,01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,100,35,01/30/2022 12:00:00 AM
2022-02-02T09-09-05,95035,VALLEY HEALTH CENTER AT MILPITAS PH,02/01/2022 12:00:00 AM,01/21/2022 12:00:00 AM,80,35,01/31/2022 12:00:00 AM
2022-02-04T09-14-55,95035,VALLEY HEALTH CENTER AT MILPITAS PH,02/01/2022 12:00:00 AM,01/21/2022 12:00:00 AM,80,35,02/03/2022 12:00:00 AM
2022-02-07T09-54-34,95035,VALLEY HEALTH CENTER AT MILPITAS PH,02/01/2022 12:00:00 AM,01/21/2022 12:00:00 AM,80,35,02/03/2022 12:00:00 AM
2022-02-09T09-41-46,95035,VALLEY HEALTH CENTER AT MILPITAS PH,02/01/2022 12:00:00 AM,02/03/2022 12:00:00 AM,80,54,02/07/2022 12:00:00 AM
2022-02-10T21-04-53,95035,VALLEY HEALTH CENTER AT MILPITAS PH,02/01/2022 12:00:00 AM,02/03/2022 12:00:00 AM,80,53,02/10/2022 12:00:00 AM
2022-02-14T09-23-55,95035,VALLEY HEALTH CENTER AT MILPITAS PH,02/11/2022 12:00:00 AM,02/03/2022 12:00:00 AM,80,53,02/11/2022 12:00:00 AM
2022-02-15T10-17-36,95035,VALLEY HEALTH CENTER AT MILPITAS PH,02/11/2022 12:00:00 AM,02/03/2022 12:00:00 AM,80,53,02/11/2022 12:00:00 AM
2022-02-16T08-11-48,95035,VALLEY HEALTH CENTER AT MILPITAS PH,02/11/2022 12:00:00 AM,02/03/2022 12:00:00 AM,120,53,02/13/2022 12:00:00 AM
2022-02-16T08-23-53,95035,VALLEY HEALTH CENTER AT MILPITAS PH,02/11/2022 12:00:00 AM,02/03/2022 12:00:00 AM,120,53,02/14/2022 12:00:00 AM
2022-02-16T18-37-01,95035,VALLEY HEALTH CENTER AT MILPITAS PH,02/11/2022 12:00:00 AM,02/15/2022 12:00:00 AM,120,53,02/15/2022 12:00:00 AM
2022-02-18T15-54-16,95035,VALLEY HEALTH CENTER AT MILPITAS PH,02/11/2022 12:00:00 AM,02/15/2022 12:00:00 AM,120,92,02/17/2022 12:00:00 AM
2022-02-18T16-04-21,95035,VALLEY HEALTH CENTER AT MILPITAS PH,02/11/2022 12:00:00 AM,02/15/2022 12:00:00 AM,120,92,02/17/2022 12:00:00 AM
2022-02-22T09-09-37,95035,VALLEY HEALTH CENTER AT MILPITAS PH,02/11/2022 12:00:00 AM,02/15/2022 12:00:00 AM,120,92,02/20/2022 12:00:00 AM
2022-02-24T09-51-18,95035,VALLEY HEALTH CENTER AT MILPITAS PH,02/11/2022 12:00:00 AM,02/15/2022 12:00:00 AM,120,93,02/22/2022 12:00:00 AM
2022-03-03T09-56-49,95035,VALLEY HEALTH CENTER AT MILPITAS PH,02/25/2022 12:00:00 AM,02/15/2022 12:00:00 AM,140,93,02/27/2022 12:00:00 AM
2022-03-03T10-04-44,95035,VALLEY HEALTH CENTER AT MILPITAS PH,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,140,113,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,95035,VALLEY HEALTH CENTER AT MILPITAS PH,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,140,113,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,113,03/10/2022 12:00:00 AM
2022-03-18T09-58-11,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,110,03/15/2022 12:00:00 AM
2022-03-18T11-03-37,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,110,03/15/2022 12:00:00 AM
2022-03-18T11-17-38,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,110,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,110,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,110,03/17/2022 12:00:00 AM
2022-03-19T11-58-02,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,110,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,03/19/2022 12:00:00 AM
2022-03-21T06-11-50,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,03/19/2022 12:00:00 AM
2022-03-21T14-18-38,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,03/19/2022 12:00:00 AM
2022-03-21T16-35-27,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,03/19/2022 12:00:00 AM
2022-03-22T09-16-18,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,03/19/2022 12:00:00 AM
2022-03-23T08-41-43,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,03/22/2022 12:00:00 AM
2022-03-24T07-49-11,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,03/22/2022 12:00:00 AM
2022-03-24T13-46-29,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,03/23/2022 12:00:00 AM
2022-03-25T08-10-53,95035,CVS Store #09161,NLP,NLP,NLP,18,03/24/2022 12:00:00 AM
2022-03-25T08-10-53,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,03/24/2022 12:00:00 AM
2022-03-26T06-57-27,95035,CVS Store #09161,NLP,NLP,NLP,18,03/25/2022 12:00:00 AM
2022-03-26T06-57-27,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,95035,CVS Store #09161,NLP,NLP,NLP,18,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,95035,CVS Store #09161,NLP,NLP,NLP,18,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,03/26/2022 12:00:00 AM
2022-03-28T06-21-17,95035,CVS Store #09161,NLP,NLP,NLP,18,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,03/26/2022 12:00:00 AM
2022-03-29T08-50-48,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,03/26/2022 12:00:00 AM
2022-03-29T08-50-48,95035,CVS Store #09161,NLP,NLP,NLP,16,03/28/2022 12:00:00 AM
2022-03-30T09-27-07,95035,CVS Store #09161,NLP,NLP,NLP,16,03/29/2022 12:00:00 AM
2022-03-30T09-27-07,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,03/29/2022 12:00:00 AM
2022-03-31T08-53-07,95035,CVS Store #09161,NLP,NLP,NLP,16,03/30/2022 12:00:00 AM
2022-03-31T08-53-07,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,95035,CVS Store #09161,NLP,NLP,NLP,16,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,03/30/2022 12:00:00 AM
2022-04-01T06-54-45,95035,CVS Store #09161,NLP,NLP,NLP,15,03/31/2022 12:00:00 AM
2022-04-01T06-54-45,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,03/31/2022 12:00:00 AM
2022-04-02T06-05-59,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,03/31/2022 12:00:00 AM
2022-04-02T06-05-59,95035,CVS Store #09161,NLP,NLP,NLP,14,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,04/02/2022 12:00:00 AM
2022-04-03T05-51-54,95035,CVS Store #09161,NLP,NLP,NLP,14,04/01/2022 12:00:00 AM
2022-04-04T05-38-24,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,04/02/2022 12:00:00 AM
2022-04-04T05-38-24,95035,CVS Store #09161,NLP,NLP,NLP,14,04/01/2022 12:00:00 AM
2022-04-05T05-48-33,95035,CVS Store #09161,NLP,NLP,NLP,13,04/04/2022 12:00:00 AM
2022-04-05T05-48-33,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,04/02/2022 12:00:00 AM
2022-04-06T05-45-18,95035,CVS Store #09161,NLP,NLP,NLP,13,04/05/2022 12:00:00 AM
2022-04-06T05-45-18,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,109,04/05/2022 12:00:00 AM
2022-04-07T05-34-07,95035,CVS Store #09161,NLP,NLP,NLP,13,04/06/2022 12:00:00 AM
2022-04-07T05-34-07,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,108,04/06/2022 12:00:00 AM
2022-04-08T05-48-29,95035,CVS Store #09161,NLP,NLP,NLP,13,04/07/2022 12:00:00 AM
2022-04-08T05-48-29,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,108,04/07/2022 12:00:00 AM
2022-04-09T05-41-09,95035,CVS Store #09161,NLP,NLP,NLP,13,04/08/2022 12:00:00 AM
2022-04-09T05-41-09,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,107,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,95035,CVS Store #09161,NLP,NLP,NLP,13,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,197,04/09/2022 12:00:00 AM
2022-04-11T07-06-23,95035,CVS Store #09161,NLP,NLP,NLP,13,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,197,04/09/2022 12:00:00 AM
2022-04-12T07-06-55,95035,CVS Store #09161,NLP,NLP,NLP,14,04/11/2022 12:00:00 AM
2022-04-12T07-06-55,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,197,04/09/2022 12:00:00 AM
2022-04-13T09-20-57,95035,CVS Store #09161,NLP,NLP,NLP,14,04/12/2022 12:00:00 AM
2022-04-13T09-20-57,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,107,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,95035,CVS Store #09161,NLP,NLP,NLP,14,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,107,04/12/2022 12:00:00 AM
2022-04-14T09-18-06,95035,CVS Store #09161,NLP,NLP,NLP,14,04/13/2022 12:00:00 AM
2022-04-14T09-18-06,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,107,04/13/2022 12:00:00 AM
2022-04-15T06-03-51,95035,CVS Store #09161,NLP,NLP,NLP,14,04/14/2022 12:00:00 AM
2022-04-15T06-03-51,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,107,04/14/2022 12:00:00 AM
2022-04-16T05-33-42,95035,CVS Store #09161,NLP,NLP,NLP,13,04/15/2022 12:00:00 AM
2022-04-16T05-33-42,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,107,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,95035,CVS Store #09161,NLP,NLP,NLP,13,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,107,04/16/2022 12:00:00 AM
2022-04-18T05-31-10,95035,CVS Store #09161,NLP,NLP,NLP,13,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,107,04/16/2022 12:00:00 AM
2022-04-19T05-39-24,95035,CVS Store #09161,NLP,NLP,NLP,13,04/18/2022 12:00:00 AM
2022-04-19T05-39-24,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,107,04/16/2022 12:00:00 AM
2022-04-20T05-27-37,95035,CVS Store #09161,NLP,NLP,NLP,11,04/19/2022 12:00:00 AM
2022-04-20T05-27-37,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,107,04/19/2022 12:00:00 AM
2022-04-21T05-29-54,95035,CVS Store #09161,NLP,NLP,NLP,9,04/20/2022 12:00:00 AM
2022-04-21T05-29-54,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,105,04/20/2022 12:00:00 AM
2022-04-22T05-26-18,95035,CVS Store #09161,NLP,NLP,NLP,8,04/21/2022 12:00:00 AM
2022-04-22T05-26-18,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,105,04/21/2022 12:00:00 AM
2022-04-23T05-25-10,95035,CVS Store #09161,NLP,NLP,NLP,7,04/22/2022 12:00:00 AM
2022-04-23T05-25-10,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,105,04/22/2022 12:00:00 AM
2022-04-24T05-22-24,95035,CVS Store #09161,NLP,NLP,NLP,7,04/22/2022 12:00:00 AM
2022-04-24T05-22-24,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,105,04/23/2022 12:00:00 AM
2022-04-25T05-22-33,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,105,04/23/2022 12:00:00 AM
2022-04-25T05-22-33,95035,CVS Store #09161,NLP,NLP,NLP,7,04/22/2022 12:00:00 AM
2022-04-26T05-20-54,95035,CVS Store #09161,NLP,NLP,NLP,4,04/25/2022 12:00:00 AM
2022-04-26T05-20-54,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,105,04/23/2022 12:00:00 AM
2022-04-27T05-23-49,95035,CVS Store #09161,NLP,NLP,NLP,1,04/26/2022 12:00:00 AM
2022-04-27T05-23-49,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,104,04/26/2022 12:00:00 AM
2022-04-28T09-22-45,95035,CVS Store #09161,NLP,NLP,NLP,1,04/26/2022 12:00:00 AM
2022-04-28T09-22-45,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,103,04/27/2022 12:00:00 AM
2022-04-29T05-13-54,95035,CVS Store #09161,NLP,NLP,NLP,20,04/28/2022 12:00:00 AM
2022-04-29T05-13-54,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,103,04/28/2022 12:00:00 AM
2022-04-30T05-15-55,95035,CVS Store #09161,NLP,NLP,NLP,39,04/29/2022 12:00:00 AM
2022-04-30T05-15-55,95035,Calaveras Pharmacy,NLP,NLP,NLP,20,04/29/2022 12:00:00 AM
2022-04-30T05-15-55,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,102,04/29/2022 12:00:00 AM
2022-05-01T05-13-51,95035,Calaveras Pharmacy,NLP,NLP,NLP,20,04/29/2022 12:00:00 AM
2022-05-01T05-13-51,95035,CVS Store #09161,NLP,NLP,NLP,39,04/29/2022 12:00:00 AM
2022-05-01T05-13-51,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,102,04/30/2022 12:00:00 AM
2022-05-02T06-02-50,95035,Calaveras Pharmacy,NLP,NLP,NLP,20,04/29/2022 12:00:00 AM
2022-05-02T06-02-50,95035,CVS Store #09161,NLP,NLP,NLP,39,04/29/2022 12:00:00 AM
2022-05-02T06-02-50,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,102,04/30/2022 12:00:00 AM
2022-05-03T06-05-23,95035,Calaveras Pharmacy,NLP,NLP,NLP,20,05/02/2022 12:00:00 AM
2022-05-03T06-05-23,95035,CVS Store #09161,NLP,NLP,NLP,38,05/02/2022 12:00:00 AM
2022-05-03T06-05-23,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,102,04/30/2022 12:00:00 AM
2022-05-04T05-12-02,95035,Calaveras Pharmacy,NLP,NLP,NLP,20,05/03/2022 12:00:00 AM
2022-05-04T05-12-02,95035,CVS Store #09161,NLP,NLP,NLP,38,05/03/2022 12:00:00 AM
2022-05-04T05-12-02,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,102,04/30/2022 12:00:00 AM
2022-05-05T09-49-47,95035,CALAVERAS PHARMACY,NLP,NLP,NLP,20,05/03/2022 12:00:00 AM
2022-05-05T09-49-47,95035,CVS Store #09161,NLP,NLP,NLP,36,05/04/2022 12:00:00 AM
2022-05-05T09-49-47,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,102,05/04/2022 12:00:00 AM
2022-05-06T06-12-41,95035,CALAVERAS PHARMACY,NLP,NLP,NLP,20,05/05/2022 12:00:00 AM
2022-05-06T06-12-41,95035,CVS Store #09161,NLP,NLP,NLP,29,05/05/2022 12:00:00 AM
2022-05-06T06-12-41,95035,Walmart Pharmacy #2119,NLP,NLP,NLP,20,05/05/2022 12:00:00 AM
2022-05-06T06-12-41,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,101,05/05/2022 12:00:00 AM
2022-05-07T05-45-31,95035,Walmart Pharmacy #2119,NLP,NLP,NLP,20,05/06/2022 12:00:00 AM
2022-05-07T05-45-31,95035,CVS Store #09161,NLP,NLP,NLP,29,05/06/2022 12:00:00 AM
2022-05-07T05-45-31,95035,CALAVERAS PHARMACY,NLP,NLP,NLP,20,05/06/2022 12:00:00 AM
2022-05-07T05-45-31,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,101,05/06/2022 12:00:00 AM
2022-05-07T05-45-31,95035,Optum Serve - Milpitas,NLP,NLP,NLP,,
2022-05-08T10-02-59,95035,CVS Store #09161,NLP,NLP,NLP,29,05/06/2022 12:00:00 AM
2022-05-08T10-02-59,95035,CALAVERAS PHARMACY,NLP,NLP,NLP,20,05/06/2022 12:00:00 AM
2022-05-08T10-02-59,95035,Walmart Pharmacy #2119,NLP,NLP,NLP,20,05/06/2022 12:00:00 AM
2022-05-08T10-02-59,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,100,05/07/2022 12:00:00 AM
2022-05-08T10-02-59,95035,Optum Serve - Milpitas,NLP,NLP,NLP,,
2022-05-09T05-08-14,95035,CVS Store #09161,NLP,NLP,NLP,29,05/06/2022 12:00:00 AM
2022-05-09T05-08-14,95035,Walmart Pharmacy #2119,NLP,NLP,NLP,20,05/06/2022 12:00:00 AM
2022-05-09T05-08-14,95035,CALAVERAS PHARMACY,NLP,NLP,NLP,20,05/06/2022 12:00:00 AM
2022-05-09T05-08-14,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,100,05/07/2022 12:00:00 AM
2022-05-09T05-08-14,95035,Optum Serve - Milpitas,NLP,NLP,NLP,,
2022-05-10T06-06-54,95035,CALAVERAS PHARMACY,NLP,NLP,NLP,20,05/09/2022 12:00:00 AM
2022-05-10T06-06-54,95035,CVS Store #09161,NLP,NLP,NLP,23,05/09/2022 12:00:00 AM
2022-05-10T06-06-54,95035,Walmart Pharmacy #2119,NLP,NLP,NLP,20,05/09/2022 12:00:00 AM
2022-05-10T06-06-54,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,100,05/07/2022 12:00:00 AM
2022-05-10T06-06-54,95035,Optum Serve - Milpitas,NLP,NLP,NLP,,
2022-05-11T06-51-12,95035,CVS Store #09161,NLP,NLP,NLP,18,05/10/2022 12:00:00 AM
2022-05-11T06-51-12,95035,CALAVERAS PHARMACY,NLP,NLP,NLP,20,05/10/2022 12:00:00 AM
2022-05-11T06-51-12,95035,Walmart Pharmacy #2119,NLP,NLP,NLP,17,05/10/2022 12:00:00 AM
2022-05-11T06-51-12,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,100,05/10/2022 12:00:00 AM
2022-05-11T06-51-12,95035,Optum Serve - Milpitas,NLP,NLP,NLP,,
2022-05-12T07-16-49,95035,CALAVERAS PHARMACY,NLP,NLP,NLP,20,05/11/2022 12:00:00 AM
2022-05-12T07-16-49,95035,Walmart Pharmacy #2119,NLP,NLP,NLP,17,05/11/2022 12:00:00 AM
2022-05-12T07-16-49,95035,CVS Store #09161,NLP,NLP,NLP,15,05/11/2022 12:00:00 AM
2022-05-12T07-16-49,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,98,05/11/2022 12:00:00 AM
2022-05-12T07-16-49,95035,Optum Serve - Milpitas,NLP,NLP,NLP,,
2022-05-13T06-07-31,95035,CVS Store #09161,NLP,NLP,NLP,10,05/12/2022 12:00:00 AM
2022-05-13T06-07-31,95035,CALAVERAS PHARMACY,NLP,NLP,NLP,20,05/11/2022 12:00:00 AM
2022-05-13T06-07-31,95035,Walmart Pharmacy #2119,NLP,NLP,NLP,17,05/12/2022 12:00:00 AM
2022-05-13T06-07-31,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,97,05/12/2022 12:00:00 AM
2022-05-13T06-07-31,95035,Optum Serve - Milpitas,NLP,NLP,NLP,,
2022-05-14T08-49-14,95035,CVS Store #09161,NLP,NLP,NLP,8,05/13/2022 12:00:00 AM
2022-05-14T08-49-14,95035,Walmart Pharmacy #2119,NLP,NLP,NLP,16,05/13/2022 12:00:00 AM
2022-05-14T08-49-14,95035,CALAVERAS PHARMACY,NLP,NLP,NLP,20,05/13/2022 12:00:00 AM
2022-05-14T08-49-14,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,97,05/13/2022 12:00:00 AM
2022-05-14T08-49-14,95035,Optum Serve - Milpitas,NLP,NLP,NLP,,
2022-05-15T05-54-13,95035,CVS Store #09161,NLP,NLP,NLP,8,05/13/2022 12:00:00 AM
2022-05-15T05-54-13,95035,Walmart Pharmacy #2119,NLP,NLP,NLP,16,05/13/2022 12:00:00 AM
2022-05-15T05-54-13,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,96,05/14/2022 12:00:00 AM
2022-05-15T05-54-13,95035,CALAVERAS PHARMACY,NLP,NLP,NLP,20,05/13/2022 12:00:00 AM
2022-05-15T05-54-13,95035,Optum Serve - Milpitas,NLP,NLP,NLP,,
2022-05-16T05-54-24,95035,Walmart Pharmacy #2119,NLP,NLP,NLP,16,05/13/2022 12:00:00 AM
2022-05-16T05-54-24,95035,CVS Store #09161,NLP,NLP,NLP,8,05/13/2022 12:00:00 AM
2022-05-16T05-54-24,95035,VALLEY HEALTH CENTER AT MILPITAS PH,NLP,NLP,NLP,96,05/14/2022 12:00:00 AM
2022-05-16T05-54-24,95035,CALAVERAS PHARMACY,NLP,NLP,NLP,20,05/13/2022 12:00:00 AM
