2022-02-16T08-23-53,93274,ADVENTIST HEALTH TULARE,02/11/2022 12:00:00 AM,02/11/2022 12:00:00 AM,40,20,02/15/2022 12:00:00 AM
2022-03-26T12-42-50,93274,CVS Store #09176,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,93274,CVS Store #09176,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,93274,CVS Store #00912,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,93274,CVS Store #05551,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,93274,CVS Store #05551,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,93274,CVS Store #00912,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,93274,CVS Store #09176,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-29T08-50-48,93274,CVS Store #09176,NLP,NLP,NLP,20,03/28/2022 12:00:00 AM
2022-03-29T08-50-48,93274,CVS Store #00912,NLP,NLP,NLP,20,03/28/2022 12:00:00 AM
2022-03-29T08-50-48,93274,CVS Store #05551,NLP,NLP,NLP,20,03/28/2022 12:00:00 AM
2022-03-29T08-50-48,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,03/25/2022 12:00:00 AM
2022-03-30T09-27-07,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,03/30/2022 12:00:00 AM
2022-03-30T09-27-07,93274,CVS Store #09176,NLP,NLP,NLP,20,03/29/2022 12:00:00 AM
2022-03-30T09-27-07,93274,CVS Store #05551,NLP,NLP,NLP,20,03/29/2022 12:00:00 AM
2022-03-30T09-27-07,93274,CVS Store #00912,NLP,NLP,NLP,20,03/29/2022 12:00:00 AM
2022-03-31T08-53-07,93274,CVS Store #09176,NLP,NLP,NLP,20,03/30/2022 12:00:00 AM
2022-03-31T08-53-07,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,03/30/2022 12:00:00 AM
2022-03-31T08-53-07,93274,CVS Store #05551,NLP,NLP,NLP,20,03/30/2022 12:00:00 AM
2022-03-31T08-53-07,93274,CVS Store #00912,NLP,NLP,NLP,20,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,93274,CVS Store #09176,NLP,NLP,NLP,20,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,93274,CVS Store #00912,NLP,NLP,NLP,20,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,93274,CVS Store #05551,NLP,NLP,NLP,20,03/30/2022 12:00:00 AM
2022-04-01T06-54-45,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,03/30/2022 12:00:00 AM
2022-04-01T06-54-45,93274,CVS Store #00912,NLP,NLP,NLP,20,03/31/2022 12:00:00 AM
2022-04-01T06-54-45,93274,CVS Store #09176,NLP,NLP,NLP,20,03/31/2022 12:00:00 AM
2022-04-01T06-54-45,93274,CVS Store #05551,NLP,NLP,NLP,20,03/31/2022 12:00:00 AM
2022-04-02T06-05-59,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,03/30/2022 12:00:00 AM
2022-04-02T06-05-59,93274,CVS Store #09176,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-02T06-05-59,93274,CVS Store #00912,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-02T06-05-59,93274,CVS Store #05551,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,93274,CVS Store #09176,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,04/02/2022 12:00:00 AM
2022-04-03T05-51-54,93274,CVS Store #00912,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,93274,CVS Store #05551,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-04T05-38-24,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,04/02/2022 12:00:00 AM
2022-04-04T05-38-24,93274,CVS Store #00912,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-04T05-38-24,93274,CVS Store #09176,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-04T05-38-24,93274,CVS Store #05551,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-05T05-48-33,93274,CVS Store #09176,NLP,NLP,NLP,20,04/04/2022 12:00:00 AM
2022-04-05T05-48-33,93274,CVS Store #05551,NLP,NLP,NLP,20,04/04/2022 12:00:00 AM
2022-04-05T05-48-33,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,04/02/2022 12:00:00 AM
2022-04-05T05-48-33,93274,CVS Store #00912,NLP,NLP,NLP,20,04/04/2022 12:00:00 AM
2022-04-06T05-45-18,93274,CVS Store #09176,NLP,NLP,NLP,20,04/05/2022 12:00:00 AM
2022-04-06T05-45-18,93274,CVS Store #05551,NLP,NLP,NLP,20,04/05/2022 12:00:00 AM
2022-04-06T05-45-18,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,04/02/2022 12:00:00 AM
2022-04-06T05-45-18,93274,CVS Store #00912,NLP,NLP,NLP,20,04/05/2022 12:00:00 AM
2022-04-07T05-34-07,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,04/02/2022 12:00:00 AM
2022-04-07T05-34-07,93274,CVS Store #05551,NLP,NLP,NLP,20,04/06/2022 12:00:00 AM
2022-04-07T05-34-07,93274,CVS Store #09176,NLP,NLP,NLP,20,04/06/2022 12:00:00 AM
2022-04-07T05-34-07,93274,CVS Store #00912,NLP,NLP,NLP,20,04/06/2022 12:00:00 AM
2022-04-08T05-48-29,93274,CVS Store #09176,NLP,NLP,NLP,20,04/07/2022 12:00:00 AM
2022-04-08T05-48-29,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,04/07/2022 12:00:00 AM
2022-04-08T05-48-29,93274,CVS Store #05551,NLP,NLP,NLP,20,04/07/2022 12:00:00 AM
2022-04-08T05-48-29,93274,CVS Store #00912,NLP,NLP,NLP,20,04/07/2022 12:00:00 AM
2022-04-09T05-41-09,93274,CVS Store #05551,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-09T05-41-09,93274,CVS Store #09176,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-09T05-41-09,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,04/07/2022 12:00:00 AM
2022-04-09T05-41-09,93274,CVS Store #00912,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,93274,CVS Store #09176,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,93274,CVS Store #05551,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,04/07/2022 12:00:00 AM
2022-04-10T09-31-27,93274,CVS Store #00912,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,93274,CVS Store #05551,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,93274,CVS Store #09176,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,04/07/2022 12:00:00 AM
2022-04-11T07-06-23,93274,CVS Store #00912,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-12T07-06-55,93274,CVS Store #09176,NLP,NLP,NLP,20,04/11/2022 12:00:00 AM
2022-04-12T07-06-55,93274,CVS Store #05551,NLP,NLP,NLP,20,04/11/2022 12:00:00 AM
2022-04-12T07-06-55,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,04/07/2022 12:00:00 AM
2022-04-12T07-06-55,93274,CVS Store #00912,NLP,NLP,NLP,20,04/11/2022 12:00:00 AM
2022-04-13T09-20-57,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,04/07/2022 12:00:00 AM
2022-04-13T09-20-57,93274,CVS Store #09176,NLP,NLP,NLP,20,04/12/2022 12:00:00 AM
2022-04-13T09-20-57,93274,CVS Store #05551,NLP,NLP,NLP,20,04/12/2022 12:00:00 AM
2022-04-13T09-20-57,93274,CVS Store #00912,NLP,NLP,NLP,20,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,93274,CVS Store #09176,NLP,NLP,NLP,20,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,04/07/2022 12:00:00 AM
2022-04-13T11-55-39,93274,CVS Store #05551,NLP,NLP,NLP,20,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,93274,CVS Store #00912,NLP,NLP,NLP,20,04/12/2022 12:00:00 AM
2022-04-14T09-18-06,93274,CVS Store #09176,NLP,NLP,NLP,20,04/13/2022 12:00:00 AM
2022-04-14T09-18-06,93274,CVS Store #05551,NLP,NLP,NLP,20,04/13/2022 12:00:00 AM
2022-04-14T09-18-06,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,04/07/2022 12:00:00 AM
2022-04-14T09-18-06,93274,CVS Store #00912,NLP,NLP,NLP,20,04/13/2022 12:00:00 AM
2022-04-15T06-03-51,93274,CVS Store #05551,NLP,NLP,NLP,20,04/14/2022 12:00:00 AM
2022-04-15T06-03-51,93274,CVS Store #09176,NLP,NLP,NLP,20,04/14/2022 12:00:00 AM
2022-04-15T06-03-51,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,04/14/2022 12:00:00 AM
2022-04-15T06-03-51,93274,CVS Store #00912,NLP,NLP,NLP,20,04/14/2022 12:00:00 AM
2022-04-16T05-33-42,93274,CVS Store #05551,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-16T05-33-42,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,04/14/2022 12:00:00 AM
2022-04-16T05-33-42,93274,CVS Store #09176,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-16T05-33-42,93274,CVS Store #00912,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,93274,CVS Store #05551,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,04/14/2022 12:00:00 AM
2022-04-17T05-32-24,93274,CVS Store #09176,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,93274,CVS Store #00912,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,93274,CVS Store #09176,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,04/14/2022 12:00:00 AM
2022-04-18T05-31-10,93274,CVS Store #05551,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,93274,CVS Store #00912,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-19T05-39-24,93274,CVS Store #09176,NLP,NLP,NLP,20,04/18/2022 12:00:00 AM
2022-04-19T05-39-24,93274,CVS Store #05551,NLP,NLP,NLP,20,04/18/2022 12:00:00 AM
2022-04-19T05-39-24,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,04/14/2022 12:00:00 AM
2022-04-19T05-39-24,93274,CVS Store #00912,NLP,NLP,NLP,20,04/18/2022 12:00:00 AM
2022-04-20T05-27-37,93274,CVS Store #05551,NLP,NLP,NLP,20,04/19/2022 12:00:00 AM
2022-04-20T05-27-37,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,04/19/2022 12:00:00 AM
2022-04-20T05-27-37,93274,CVS Store #09176,NLP,NLP,NLP,20,04/19/2022 12:00:00 AM
2022-04-20T05-27-37,93274,CVS Store #17414,NLP,NLP,NLP,20,04/19/2022 12:00:00 AM
2022-04-20T05-27-37,93274,CVS Store #00912,NLP,NLP,NLP,20,04/19/2022 12:00:00 AM
2022-04-21T05-29-54,93274,CVS Store #05551,NLP,NLP,NLP,20,04/20/2022 12:00:00 AM
2022-04-21T05-29-54,93274,CVS Store #09176,NLP,NLP,NLP,20,04/20/2022 12:00:00 AM
2022-04-21T05-29-54,93274,ADVENTIST HEALTH TULARE,NLP,NLP,NLP,40,04/19/2022 12:00:00 AM
2022-04-21T05-29-54,93274,CVS Store #17414,NLP,NLP,NLP,20,04/20/2022 12:00:00 AM
2022-04-21T05-29-54,93274,Walgreens Store #10002,NLP,NLP,NLP,20,04/20/2022 12:00:00 AM
2022-04-21T05-29-54,93274,CVS Store #00912,NLP,NLP,NLP,20,04/20/2022 12:00:00 AM
