2022-01-19T08-05-28,96161,TAHOE FOREST HEALTH CLINIC,01/14/2022 12:00:00 AM,,20,,
2022-02-14T09-23-55,96161,TAHOE FOREST HEALTH CLINIC,02/01/2022 12:00:00 AM,01/21/2022 12:00:00 AM,40,29,02/07/2022 12:00:00 AM
2022-02-15T10-17-36,96161,TAHOE FOREST HEALTH CLINIC,02/01/2022 12:00:00 AM,01/21/2022 12:00:00 AM,40,29,02/07/2022 12:00:00 AM
2022-02-16T08-11-48,96161,TAHOE FOREST HEALTH CLINIC,02/01/2022 12:00:00 AM,01/21/2022 12:00:00 AM,40,20,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,96161,TAHOE FOREST HEALTH CLINIC,02/01/2022 12:00:00 AM,01/21/2022 12:00:00 AM,40,20,02/14/2022 12:00:00 AM
2022-02-16T18-37-01,96161,TAHOE FOREST HEALTH CLINIC,01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,40,20,02/14/2022 12:00:00 AM
2022-02-18T15-54-16,96161,TAHOE FOREST HEALTH CLINIC,01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,40,20,02/14/2022 12:00:00 AM
2022-02-18T16-04-21,96161,TAHOE FOREST HEALTH CLINIC,01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,40,20,02/14/2022 12:00:00 AM
2022-02-22T09-09-37,96161,TAHOE FOREST HEALTH CLINIC,01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,40,20,02/14/2022 12:00:00 AM
2022-02-24T09-51-18,96161,TAHOE FOREST HEALTH CLINIC,01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,40,20,02/14/2022 12:00:00 AM
2022-03-03T09-56-49,96161,TAHOE FOREST HEALTH CLINIC,01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,40,20,02/14/2022 12:00:00 AM
2022-03-03T10-04-44,96161,TAHOE FOREST HEALTH CLINIC,01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,40,20,02/14/2022 12:00:00 AM
2022-03-08T14-40-56,96161,TAHOE FOREST HEALTH CLINIC,01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,40,20,02/14/2022 12:00:00 AM
2022-03-29T08-50-48,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-03-30T09-27-07,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-03-31T08-53-07,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-03-31T15-09-22,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-01T06-54-45,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-02T06-05-59,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-03T05-51-54,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-04T05-38-24,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-05T05-48-33,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-06T05-45-18,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-07T05-34-07,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-08T05-48-29,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-09T05-41-09,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-10T09-31-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-11T07-06-23,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-12T07-06-55,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-13T09-20-57,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-13T11-55-39,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-14T09-18-06,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-15T06-03-51,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-16T05-33-42,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-17T05-32-24,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-18T05-31-10,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-19T05-39-24,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-20T05-27-37,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-21T05-29-54,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-22T05-26-18,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-23T05-25-10,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-24T05-22-24,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-25T05-22-33,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-25T05-22-33,96161,Rite Aid 06108,NLP,NLP,NLP,20,04/24/2022 12:00:00 AM
2022-04-26T05-20-54,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-26T05-20-54,96161,Rite Aid 06108,NLP,NLP,NLP,20,04/25/2022 12:00:00 AM
2022-04-27T05-23-49,96161,Rite Aid 06108,NLP,NLP,NLP,20,04/26/2022 12:00:00 AM
2022-04-27T05-23-49,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-28T09-22-45,96161,Rite Aid 06108,NLP,NLP,NLP,18,04/28/2022 12:00:00 AM
2022-04-28T09-22-45,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-29T05-13-54,96161,Rite Aid 06108,NLP,NLP,NLP,18,04/28/2022 12:00:00 AM
2022-04-29T05-13-54,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-30T05-15-55,96161,Rite Aid 06108,NLP,NLP,NLP,18,04/29/2022 12:00:00 AM
2022-04-30T05-15-55,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-04-30T05-15-55,96161,CVS Store #09174,NLP,NLP,NLP,20,04/29/2022 12:00:00 AM
2022-05-01T05-13-51,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-01T05-13-51,96161,Rite Aid 06108,NLP,NLP,NLP,18,04/30/2022 12:00:00 AM
2022-05-01T05-13-51,96161,CVS Store #09174,NLP,NLP,NLP,20,04/29/2022 12:00:00 AM
2022-05-02T06-02-50,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-02T06-02-50,96161,CVS Store #09174,NLP,NLP,NLP,20,04/29/2022 12:00:00 AM
2022-05-02T06-02-50,96161,Rite Aid 06108,NLP,NLP,NLP,18,05/01/2022 12:00:00 AM
2022-05-03T06-05-23,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-03T06-05-23,96161,CVS Store #09174,NLP,NLP,NLP,19,05/02/2022 12:00:00 AM
2022-05-03T06-05-23,96161,Rite Aid 06108,NLP,NLP,NLP,18,05/02/2022 12:00:00 AM
2022-05-04T05-12-02,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-04T05-12-02,96161,CVS Store #09174,NLP,NLP,NLP,18,05/03/2022 12:00:00 AM
2022-05-04T05-12-02,96161,Rite Aid 06108,NLP,NLP,NLP,17,05/03/2022 12:00:00 AM
2022-05-05T09-49-47,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-05T09-49-47,96161,CVS Store #09174,NLP,NLP,NLP,18,05/04/2022 12:00:00 AM
2022-05-05T09-49-47,96161,Rite Aid 06108,NLP,NLP,NLP,17,05/04/2022 12:00:00 AM
2022-05-06T06-12-41,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-06T06-12-41,96161,CVS Store #09174,NLP,NLP,NLP,18,05/05/2022 12:00:00 AM
2022-05-06T06-12-41,96161,Rite Aid 06108,NLP,NLP,NLP,17,05/05/2022 12:00:00 AM
2022-05-07T05-45-31,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-07T05-45-31,96161,Rite Aid 06108,NLP,NLP,NLP,17,05/06/2022 12:00:00 AM
2022-05-07T05-45-31,96161,CVS Store #09174,NLP,NLP,NLP,16,05/06/2022 12:00:00 AM
2022-05-07T05-45-31,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-08T10-02-59,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-08T10-02-59,96161,Rite Aid 06108,NLP,NLP,NLP,17,05/07/2022 12:00:00 AM
2022-05-08T10-02-59,96161,CVS Store #09174,NLP,NLP,NLP,16,05/06/2022 12:00:00 AM
2022-05-08T10-02-59,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-09T05-08-14,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-09T05-08-14,96161,Rite Aid 06108,NLP,NLP,NLP,17,05/08/2022 12:00:00 AM
2022-05-09T05-08-14,96161,CVS Store #09174,NLP,NLP,NLP,16,05/06/2022 12:00:00 AM
2022-05-09T05-08-14,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-10T06-06-54,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-10T06-06-54,96161,CVS Store #09174,NLP,NLP,NLP,14,05/09/2022 12:00:00 AM
2022-05-10T06-06-54,96161,Rite Aid 06108,NLP,NLP,NLP,17,05/09/2022 12:00:00 AM
2022-05-10T06-06-54,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-11T06-51-12,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-11T06-51-12,96161,CVS Store #09174,NLP,NLP,NLP,13,05/10/2022 12:00:00 AM
2022-05-11T06-51-12,96161,Rite Aid 06108,NLP,NLP,NLP,17,05/10/2022 12:00:00 AM
2022-05-11T06-51-12,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-12T07-16-49,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-12T07-16-49,96161,CVS Store #09174,NLP,NLP,NLP,12,05/11/2022 12:00:00 AM
2022-05-12T07-16-49,96161,Rite Aid 06108,NLP,NLP,NLP,17,05/11/2022 12:00:00 AM
2022-05-12T07-16-49,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-13T06-07-31,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-13T06-07-31,96161,Rite Aid 06108,NLP,NLP,NLP,17,05/12/2022 12:00:00 AM
2022-05-13T06-07-31,96161,CVS Store #09174,NLP,NLP,NLP,12,05/12/2022 12:00:00 AM
2022-05-13T06-07-31,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-14T08-49-14,96161,CVS Store #09174,NLP,NLP,NLP,12,05/13/2022 12:00:00 AM
2022-05-14T08-49-14,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-14T08-49-14,96161,Rite Aid 06108,NLP,NLP,NLP,17,05/13/2022 12:00:00 AM
2022-05-14T08-49-14,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-15T05-54-13,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-15T05-54-13,96161,Rite Aid 06108,NLP,NLP,NLP,17,05/15/2022 12:00:00 AM
2022-05-15T05-54-13,96161,CVS Store #09174,NLP,NLP,NLP,12,05/13/2022 12:00:00 AM
2022-05-15T05-54-13,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-16T05-54-24,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-16T05-54-24,96161,CVS Store #09174,NLP,NLP,NLP,12,05/13/2022 12:00:00 AM
2022-05-16T05-54-24,96161,Rite Aid 06108,NLP,NLP,NLP,16,05/15/2022 12:00:00 AM
2022-05-16T05-54-24,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-17T05-27-38,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-17T05-27-38,96161,CVS Store #09174,NLP,NLP,NLP,12,05/13/2022 12:00:00 AM
2022-05-17T05-27-38,96161,Rite Aid 06108,NLP,NLP,NLP,16,05/16/2022 12:00:00 AM
2022-05-17T05-27-38,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-18T05-40-23,96161,CVS Store #09174,NLP,NLP,NLP,32,05/17/2022 12:00:00 AM
2022-05-18T05-40-23,96161,Rite Aid 06108,NLP,NLP,NLP,16,05/17/2022 12:00:00 AM
2022-05-18T05-40-23,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-18T05-40-23,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-19T05-25-31,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-19T05-25-31,96161,Rite Aid 06108,NLP,NLP,NLP,15,05/18/2022 12:00:00 AM
2022-05-19T05-25-31,96161,CVS Store #09174,NLP,NLP,NLP,31,05/18/2022 12:00:00 AM
2022-05-19T05-25-31,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-20T05-59-40,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-20T05-59-40,96161,Rite Aid 06108,NLP,NLP,NLP,15,05/18/2022 12:00:00 AM
2022-05-20T05-59-40,96161,CVS Store #09174,NLP,NLP,NLP,31,05/18/2022 12:00:00 AM
2022-05-20T05-59-40,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-21T05-54-21,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-21T05-54-21,96161,Rite Aid 06108,NLP,NLP,NLP,15,05/20/2022 12:00:00 AM
2022-05-21T05-54-21,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-21T05-54-21,96161,CVS Store #09174,NLP,NLP,NLP,31,05/20/2022 12:00:00 AM
2022-05-22T09-07-10,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-22T09-07-10,96161,Rite Aid 06108,NLP,NLP,NLP,15,05/21/2022 12:00:00 AM
2022-05-22T09-07-10,96161,CVS Store #09174,NLP,NLP,NLP,31,05/20/2022 12:00:00 AM
2022-05-22T09-07-10,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-23T07-42-39,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Rite Aid 06108,NLP,NLP,NLP,14,05/22/2022 12:00:00 AM
2022-05-23T07-42-39,96161,CVS Store #09174,NLP,NLP,NLP,31,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-23T07-42-39,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Rite Aid 06108,NLP,NLP,NLP,14,05/22/2022 12:00:00 AM
2022-05-23T07-42-39,96161,CVS Store #09174,NLP,NLP,NLP,31,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-23T07-42-39,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Rite Aid 06108,NLP,NLP,NLP,14,05/22/2022 12:00:00 AM
2022-05-23T07-42-39,96161,CVS Store #09174,NLP,NLP,NLP,31,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-23T07-42-39,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Rite Aid 06108,NLP,NLP,NLP,14,05/22/2022 12:00:00 AM
2022-05-23T07-42-39,96161,CVS Store #09174,NLP,NLP,NLP,31,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-23T07-42-39,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Rite Aid 06108,NLP,NLP,NLP,14,05/22/2022 12:00:00 AM
2022-05-23T07-42-39,96161,CVS Store #09174,NLP,NLP,NLP,31,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-23T07-42-39,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Rite Aid 06108,NLP,NLP,NLP,14,05/22/2022 12:00:00 AM
2022-05-23T07-42-39,96161,CVS Store #09174,NLP,NLP,NLP,31,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-23T07-42-39,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Rite Aid 06108,NLP,NLP,NLP,14,05/22/2022 12:00:00 AM
2022-05-23T07-42-39,96161,CVS Store #09174,NLP,NLP,NLP,31,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-23T07-42-39,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Rite Aid 06108,NLP,NLP,NLP,14,05/22/2022 12:00:00 AM
2022-05-23T07-42-39,96161,CVS Store #09174,NLP,NLP,NLP,31,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-23T07-42-39,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Rite Aid 06108,NLP,NLP,NLP,14,05/22/2022 12:00:00 AM
2022-05-23T07-42-39,96161,CVS Store #09174,NLP,NLP,NLP,31,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-23T07-42-39,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Rite Aid 06108,NLP,NLP,NLP,14,05/22/2022 12:00:00 AM
2022-05-23T07-42-39,96161,CVS Store #09174,NLP,NLP,NLP,31,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-23T07-42-39,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Rite Aid 06108,NLP,NLP,NLP,14,05/22/2022 12:00:00 AM
2022-05-23T07-42-39,96161,CVS Store #09174,NLP,NLP,NLP,31,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-23T07-42-39,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Rite Aid 06108,NLP,NLP,NLP,14,05/22/2022 12:00:00 AM
2022-05-23T07-42-39,96161,CVS Store #09174,NLP,NLP,NLP,31,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-23T07-42-39,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Rite Aid 06108,NLP,NLP,NLP,14,05/22/2022 12:00:00 AM
2022-05-23T07-42-39,96161,CVS Store #09174,NLP,NLP,NLP,31,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-23T07-42-39,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Rite Aid 06108,NLP,NLP,NLP,14,05/22/2022 12:00:00 AM
2022-05-23T07-42-39,96161,CVS Store #09174,NLP,NLP,NLP,31,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-23T07-42-39,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Rite Aid 06108,NLP,NLP,NLP,14,05/22/2022 12:00:00 AM
2022-05-23T07-42-39,96161,CVS Store #09174,NLP,NLP,NLP,31,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-23T07-42-39,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Rite Aid 06108,NLP,NLP,NLP,14,05/22/2022 12:00:00 AM
2022-05-23T07-42-39,96161,CVS Store #09174,NLP,NLP,NLP,31,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
