2021-12-30T09-20-52,40202,NORTON CANCER INSTITUTE,12/29/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,
2022-02-18T16-04-21,40202,NORTON CANCER INSTITUTE,01/13/2022 12:00:00 AM,01/15/2022 12:00:00 AM,460,211,02/17/2022 12:00:00 AM
2022-02-22T09-09-37,40202,NORTON CANCER INSTITUTE,01/13/2022 12:00:00 AM,01/15/2022 12:00:00 AM,460,211,02/17/2022 12:00:00 AM
2022-02-24T09-51-18,40202,NORTON CANCER INSTITUTE,01/13/2022 12:00:00 AM,01/15/2022 12:00:00 AM,460,211,02/17/2022 12:00:00 AM
2022-03-03T09-56-49,40202,NORTON CANCER INSTITUTE,01/13/2022 12:00:00 AM,01/15/2022 12:00:00 AM,460,214,02/25/2022 12:00:00 AM
2022-03-03T10-04-44,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,03/02/2022 12:00:00 AM,,40,,
2022-03-03T10-04-44,40202,NORTON CANCER INSTITUTE,01/13/2022 12:00:00 AM,01/15/2022 12:00:00 AM,460,211,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,40202,NORTON CANCER INSTITUTE,01/13/2022 12:00:00 AM,01/15/2022 12:00:00 AM,460,211,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,03/02/2022 12:00:00 AM,03/04/2022 12:00:00 AM,40,40,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,211,03/11/2022 12:00:00 AM
2022-03-16T18-51-35,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,38,03/10/2022 12:00:00 AM
2022-03-16T18-51-35,40202,NORTON HOSPITAL-100234,NLP,NLP,NLP,211,03/08/2022 12:00:00 AM
2022-03-18T09-58-11,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,211,03/14/2022 12:00:00 AM
2022-03-18T09-58-11,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,38,03/10/2022 12:00:00 AM
2022-03-18T11-03-37,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,211,03/14/2022 12:00:00 AM
2022-03-18T11-03-37,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,38,03/10/2022 12:00:00 AM
2022-03-18T11-17-38,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/18/2022 12:00:00 AM
2022-03-19T08-15-59,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-21T14-18-38,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/18/2022 12:00:00 AM
2022-03-21T14-18-38,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,38,03/18/2022 12:00:00 AM
2022-03-21T16-35-27,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/21/2022 12:00:00 AM
2022-03-21T16-35-27,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,38,03/21/2022 12:00:00 AM
2022-03-22T09-16-18,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,38,03/21/2022 12:00:00 AM
2022-03-22T09-16-18,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/21/2022 12:00:00 AM
2022-03-23T08-41-43,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,03/22/2022 12:00:00 AM
2022-03-23T08-41-43,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/21/2022 12:00:00 AM
2022-03-24T07-49-11,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,03/22/2022 12:00:00 AM
2022-03-24T07-49-11,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/21/2022 12:00:00 AM
2022-03-24T13-46-29,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/24/2022 12:00:00 AM
2022-03-24T13-46-29,40202,CVS Store #06210,NLP,NLP,NLP,20,03/24/2022 12:00:00 AM
2022-03-24T13-46-29,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,03/24/2022 12:00:00 AM
2022-03-25T08-10-53,40202,CVS Store #06210,NLP,NLP,NLP,20,03/24/2022 12:00:00 AM
2022-03-25T08-10-53,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/24/2022 12:00:00 AM
2022-03-25T08-10-53,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,03/24/2022 12:00:00 AM
2022-03-26T06-57-27,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/24/2022 12:00:00 AM
2022-03-26T06-57-27,40202,Walgreens Store #09005,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-26T06-57-27,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,03/24/2022 12:00:00 AM
2022-03-26T06-57-27,40202,CVS Store #06210,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/24/2022 12:00:00 AM
2022-03-26T12-42-50,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,03/24/2022 12:00:00 AM
2022-03-26T12-42-50,40202,Walgreens Store #09005,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,40202,CVS Store #06210,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/24/2022 12:00:00 AM
2022-03-27T06-25-27,40202,Walgreens Store #09005,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,40202,CVS Store #06210,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,03/24/2022 12:00:00 AM
2022-03-28T06-21-17,40202,Walgreens Store #09005,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,03/24/2022 12:00:00 AM
2022-03-28T06-21-17,40202,CVS Store #06210,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/24/2022 12:00:00 AM
2022-03-29T08-50-48,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/24/2022 12:00:00 AM
2022-03-29T08-50-48,40202,CVS Store #06210,NLP,NLP,NLP,20,03/28/2022 12:00:00 AM
2022-03-29T08-50-48,40202,Walgreens Store #09005,NLP,NLP,NLP,20,03/28/2022 12:00:00 AM
2022-03-29T08-50-48,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,03/28/2022 12:00:00 AM
2022-03-30T09-27-07,40202,CVS Store #06210,NLP,NLP,NLP,20,03/29/2022 12:00:00 AM
2022-03-30T09-27-07,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/29/2022 12:00:00 AM
2022-03-30T09-27-07,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,03/28/2022 12:00:00 AM
2022-03-30T09-27-07,40202,Walgreens Store #09005,NLP,NLP,NLP,20,03/29/2022 12:00:00 AM
2022-03-31T08-53-07,40202,CVS Store #06210,NLP,NLP,NLP,20,03/30/2022 12:00:00 AM
2022-03-31T08-53-07,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,03/30/2022 12:00:00 AM
2022-03-31T08-53-07,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/30/2022 12:00:00 AM
2022-03-31T08-53-07,40202,Walgreens Store #09005,NLP,NLP,NLP,20,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,40202,CVS Store #06210,NLP,NLP,NLP,20,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,40202,Walgreens Store #09005,NLP,NLP,NLP,20,03/30/2022 12:00:00 AM
2022-04-01T06-54-45,40202,CVS Store #06210,NLP,NLP,NLP,20,03/31/2022 12:00:00 AM
2022-04-01T06-54-45,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/31/2022 12:00:00 AM
2022-04-01T06-54-45,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,03/30/2022 12:00:00 AM
2022-04-01T06-54-45,40202,Walgreens Store #09005,NLP,NLP,NLP,20,03/31/2022 12:00:00 AM
2022-04-02T06-05-59,40202,Walgreens Store #09005,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-02T06-05-59,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,03/30/2022 12:00:00 AM
2022-04-02T06-05-59,40202,CVS Store #06210,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-02T06-05-59,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/31/2022 12:00:00 AM
2022-04-03T05-51-54,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,03/30/2022 12:00:00 AM
2022-04-03T05-51-54,40202,Walgreens Store #09005,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,40202,CVS Store #06210,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/31/2022 12:00:00 AM
2022-04-04T05-38-24,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,03/30/2022 12:00:00 AM
2022-04-04T05-38-24,40202,Walgreens Store #09005,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-04T05-38-24,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/31/2022 12:00:00 AM
2022-04-04T05-38-24,40202,CVS Store #06210,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-05T05-48-33,40202,Walgreens Store #09005,NLP,NLP,NLP,20,04/04/2022 12:00:00 AM
2022-04-05T05-48-33,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/31/2022 12:00:00 AM
2022-04-05T05-48-33,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/04/2022 12:00:00 AM
2022-04-05T05-48-33,40202,CVS Store #06210,NLP,NLP,NLP,20,04/04/2022 12:00:00 AM
2022-04-06T05-45-18,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/31/2022 12:00:00 AM
2022-04-06T05-45-18,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/04/2022 12:00:00 AM
2022-04-06T05-45-18,40202,CVS Store #06210,NLP,NLP,NLP,20,04/05/2022 12:00:00 AM
2022-04-06T05-45-18,40202,Walgreens Store #09005,NLP,NLP,NLP,20,04/05/2022 12:00:00 AM
2022-04-07T05-34-07,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/04/2022 12:00:00 AM
2022-04-07T05-34-07,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/31/2022 12:00:00 AM
2022-04-07T05-34-07,40202,Walgreens Store #09005,NLP,NLP,NLP,20,04/06/2022 12:00:00 AM
2022-04-07T05-34-07,40202,CVS Store #06210,NLP,NLP,NLP,20,04/06/2022 12:00:00 AM
2022-04-08T05-48-29,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/31/2022 12:00:00 AM
2022-04-08T05-48-29,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/04/2022 12:00:00 AM
2022-04-08T05-48-29,40202,Walgreens Store #09005,NLP,NLP,NLP,20,04/07/2022 12:00:00 AM
2022-04-08T05-48-29,40202,CVS Store #06210,NLP,NLP,NLP,20,04/07/2022 12:00:00 AM
2022-04-09T05-41-09,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/31/2022 12:00:00 AM
2022-04-09T05-41-09,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/08/2022 12:00:00 AM
2022-04-09T05-41-09,40202,Walgreens Store #09005,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-09T05-41-09,40202,CVS Store #06210,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/31/2022 12:00:00 AM
2022-04-10T09-31-27,40202,Walgreens Store #09005,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,40202,CVS Store #06210,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,03/31/2022 12:00:00 AM
2022-04-11T07-06-23,40202,Walgreens Store #09005,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,40202,CVS Store #06210,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-12T07-06-55,40202,Walgreens Store #09005,NLP,NLP,NLP,19,04/11/2022 12:00:00 AM
2022-04-12T07-06-55,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/08/2022 12:00:00 AM
2022-04-12T07-06-55,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,04/11/2022 12:00:00 AM
2022-04-12T07-06-55,40202,CVS Store #06210,NLP,NLP,NLP,20,04/11/2022 12:00:00 AM
2022-04-13T09-20-57,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,04/12/2022 12:00:00 AM
2022-04-13T09-20-57,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/12/2022 12:00:00 AM
2022-04-13T09-20-57,40202,Walgreens Store #09005,NLP,NLP,NLP,19,04/12/2022 12:00:00 AM
2022-04-13T09-20-57,40202,CVS Store #06210,NLP,NLP,NLP,20,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,40202,Walgreens Store #09005,NLP,NLP,NLP,19,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,40202,CVS Store #06210,NLP,NLP,NLP,20,04/12/2022 12:00:00 AM
2022-04-14T09-18-06,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,04/12/2022 12:00:00 AM
2022-04-14T09-18-06,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/12/2022 12:00:00 AM
2022-04-14T09-18-06,40202,CVS Store #11089,NLP,NLP,NLP,20,04/13/2022 12:00:00 AM
2022-04-14T09-18-06,40202,Walgreens Store #09005,NLP,NLP,NLP,19,04/13/2022 12:00:00 AM
2022-04-14T09-18-06,40202,CVS Store #06210,NLP,NLP,NLP,20,04/13/2022 12:00:00 AM
2022-04-15T06-03-51,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,04/12/2022 12:00:00 AM
2022-04-15T06-03-51,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/12/2022 12:00:00 AM
2022-04-15T06-03-51,40202,CVS Store #11089,NLP,NLP,NLP,20,04/14/2022 12:00:00 AM
2022-04-15T06-03-51,40202,Walgreens Store #09005,NLP,NLP,NLP,19,04/14/2022 12:00:00 AM
2022-04-15T06-03-51,40202,CVS Store #06210,NLP,NLP,NLP,20,04/14/2022 12:00:00 AM
2022-04-16T05-33-42,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/15/2022 12:00:00 AM
2022-04-16T05-33-42,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,04/12/2022 12:00:00 AM
2022-04-16T05-33-42,40202,CVS Store #06210,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-16T05-33-42,40202,CVS Store #11089,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-16T05-33-42,40202,Walgreens Store #09005,NLP,NLP,NLP,19,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,04/12/2022 12:00:00 AM
2022-04-17T05-32-24,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,40202,Walgreens Store #09005,NLP,NLP,NLP,19,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,40202,CVS Store #06210,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,40202,CVS Store #11089,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,04/12/2022 12:00:00 AM
2022-04-18T05-31-10,40202,CVS Store #11089,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,40202,CVS Store #06210,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,40202,Walgreens Store #09005,NLP,NLP,NLP,19,04/15/2022 12:00:00 AM
2022-04-19T05-39-24,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/15/2022 12:00:00 AM
2022-04-19T05-39-24,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,04/12/2022 12:00:00 AM
2022-04-19T05-39-24,40202,CVS Store #11089,NLP,NLP,NLP,20,04/18/2022 12:00:00 AM
2022-04-19T05-39-24,40202,CVS Store #06210,NLP,NLP,NLP,20,04/18/2022 12:00:00 AM
2022-04-19T05-39-24,40202,Walgreens Store #09005,NLP,NLP,NLP,19,04/18/2022 12:00:00 AM
2022-04-20T05-27-37,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,04/12/2022 12:00:00 AM
2022-04-20T05-27-37,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/19/2022 12:00:00 AM
2022-04-20T05-27-37,40202,CVS Store #11089,NLP,NLP,NLP,20,04/19/2022 12:00:00 AM
2022-04-20T05-27-37,40202,CVS Store #06210,NLP,NLP,NLP,20,04/19/2022 12:00:00 AM
2022-04-20T05-27-37,40202,Walgreens Store #09005,NLP,NLP,NLP,19,04/18/2022 12:00:00 AM
2022-04-21T05-29-54,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/19/2022 12:00:00 AM
2022-04-21T05-29-54,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,04/20/2022 12:00:00 AM
2022-04-21T05-29-54,40202,CVS Store #06210,NLP,NLP,NLP,20,04/20/2022 12:00:00 AM
2022-04-21T05-29-54,40202,Walgreens Store #09005,NLP,NLP,NLP,19,04/20/2022 12:00:00 AM
2022-04-21T05-29-54,40202,CVS Store #11089,NLP,NLP,NLP,20,04/20/2022 12:00:00 AM
2022-04-22T05-26-18,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/19/2022 12:00:00 AM
2022-04-22T05-26-18,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,04/20/2022 12:00:00 AM
2022-04-22T05-26-18,40202,Walgreens Store #09005,NLP,NLP,NLP,19,04/21/2022 12:00:00 AM
2022-04-22T05-26-18,40202,CVS Store #06210,NLP,NLP,NLP,20,04/21/2022 12:00:00 AM
2022-04-22T05-26-18,40202,CVS Store #11089,NLP,NLP,NLP,20,04/21/2022 12:00:00 AM
2022-04-23T05-25-10,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/22/2022 12:00:00 AM
2022-04-23T05-25-10,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,04/22/2022 12:00:00 AM
2022-04-23T05-25-10,40202,CVS Store #06210,NLP,NLP,NLP,20,04/22/2022 12:00:00 AM
