2022-01-14T15-37-26,64454,GOWER CLINIC-FQHC,01/12/2022 12:00:00 AM,,20,,
2022-02-04T09-14-55,64454,GOWER PHARMACY-FQHC,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,20,12,01/31/2022 12:00:00 AM
2022-02-07T09-54-34,64454,GOWER PHARMACY-FQHC,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,20,12,01/31/2022 12:00:00 AM
2022-02-09T09-41-46,64454,GOWER PHARMACY-FQHC,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,20,12,01/31/2022 12:00:00 AM
2022-02-10T21-04-53,64454,GOWER PHARMACY-FQHC,01/25/2022 12:00:00 AM,01/17/2022 12:00:00 AM,20,12,01/31/2022 12:00:00 AM
2022-02-14T09-23-55,64454,GOWER PHARMACY-FQHC,01/25/2022 12:00:00 AM,01/17/2022 12:00:00 AM,20,11,02/10/2022 12:00:00 AM
2022-02-15T10-17-36,64454,GOWER PHARMACY-FQHC,01/25/2022 12:00:00 AM,01/17/2022 12:00:00 AM,20,11,02/10/2022 12:00:00 AM
2022-02-16T08-11-48,64454,GOWER PHARMACY-FQHC,01/25/2022 12:00:00 AM,01/17/2022 12:00:00 AM,20,11,02/10/2022 12:00:00 AM
2022-02-16T08-23-53,64454,GOWER PHARMACY-FQHC,01/25/2022 12:00:00 AM,01/17/2022 12:00:00 AM,20,11,02/10/2022 12:00:00 AM
2022-02-16T18-37-01,64454,GOWER PHARMACY-FQHC,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,20,11,02/10/2022 12:00:00 AM
2022-02-18T15-54-16,64454,GOWER PHARMACY-FQHC,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,20,11,02/10/2022 12:00:00 AM
2022-02-18T16-04-21,64454,GOWER PHARMACY-FQHC,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,20,11,02/10/2022 12:00:00 AM
2022-02-22T09-09-37,64454,GOWER PHARMACY-FQHC,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,20,11,02/10/2022 12:00:00 AM
2022-02-24T09-51-18,64454,GOWER PHARMACY-FQHC,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,20,11,02/10/2022 12:00:00 AM
2022-03-03T09-56-49,64454,GOWER PHARMACY-FQHC,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,20,11,02/10/2022 12:00:00 AM
2022-03-03T10-04-44,64454,GOWER PHARMACY-FQHC,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,20,11,02/10/2022 12:00:00 AM
2022-03-08T14-40-56,64454,GOWER PHARMACY-FQHC,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,20,11,02/10/2022 12:00:00 AM
2022-05-21T05-54-21,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-22T09-07-10,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-24T05-46-03,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-25T05-39-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-26T07-59-29,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-26T07-59-29,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-26T07-59-29,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-27T05-48-57,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-28T05-34-18,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-29T05-31-58,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-30T05-32-42,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-05-31T08-56-01,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,10,05/20/2022 12:00:00 AM
2022-06-01T05-37-50,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,5,05/31/2022 12:00:00 AM
2022-06-02T07-54-10,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,5,05/31/2022 12:00:00 AM
2022-06-03T08-50-11,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,5,05/31/2022 12:00:00 AM
2022-06-04T19-11-08,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,5,05/31/2022 12:00:00 AM
2022-06-05T08-48-25,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,5,05/31/2022 12:00:00 AM
2022-06-06T06-32-51,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,5,05/31/2022 12:00:00 AM
2022-06-07T05-36-41,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,5,05/31/2022 12:00:00 AM
2022-06-08T05-42-02,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,5,05/31/2022 12:00:00 AM
2022-06-09T04-15-20,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,5,05/31/2022 12:00:00 AM
2022-06-10T04-15-36,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,5,05/31/2022 12:00:00 AM
2022-06-11T04-15-14,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,5,05/31/2022 12:00:00 AM
2022-06-12T04-15-15,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,5,05/31/2022 12:00:00 AM
2022-06-13T04-15-40,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,5,05/31/2022 12:00:00 AM
2022-06-14T04-15-16,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,5,05/31/2022 12:00:00 AM
2022-06-15T04-15-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,5,05/31/2022 12:00:00 AM
2022-06-16T04-15-45,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,5,05/31/2022 12:00:00 AM
2022-06-17T04-15-27,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,5,05/31/2022 12:00:00 AM
2022-06-18T04-15-18,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,5,05/31/2022 12:00:00 AM
2022-06-19T04-15-29,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,5,05/31/2022 12:00:00 AM
2022-06-20T04-15-58,64454,GOWER PHARMACY-FQHC,NLP,NLP,NLP,5,05/31/2022 12:00:00 AM
