2022-02-10T21-04-53,43551,Omnicare of Northwest Ohio #48321,,,0,58,02/10/2022 12:00:00 AM
2022-03-28T06-21-17,43551,Walgreens Store #09409,NLP,NLP,NLP,58,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,03/25/2022 12:00:00 AM
2022-03-29T08-50-48,43551,Walgreens Store #09409,NLP,NLP,NLP,58,03/28/2022 12:00:00 AM
2022-03-29T08-50-48,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,03/28/2022 12:00:00 AM
2022-03-30T09-27-07,43551,Walgreens Store #09409,NLP,NLP,NLP,58,03/29/2022 12:00:00 AM
2022-03-30T09-27-07,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,03/29/2022 12:00:00 AM
2022-03-31T08-53-07,43551,Walgreens Store #09409,NLP,NLP,NLP,58,03/30/2022 12:00:00 AM
2022-03-31T08-53-07,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,43551,Walgreens Store #09409,NLP,NLP,NLP,58,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,03/30/2022 12:00:00 AM
2022-04-01T06-54-45,43551,Walgreens Store #09409,NLP,NLP,NLP,58,03/31/2022 12:00:00 AM
2022-04-01T06-54-45,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,03/31/2022 12:00:00 AM
2022-04-02T06-05-59,43551,Walgreens Store #09409,NLP,NLP,NLP,58,04/01/2022 12:00:00 AM
2022-04-02T06-05-59,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,43551,Walgreens Store #09409,NLP,NLP,NLP,58,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/01/2022 12:00:00 AM
2022-04-04T05-38-24,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/01/2022 12:00:00 AM
2022-04-04T05-38-24,43551,Walgreens Store #09409,NLP,NLP,NLP,58,04/01/2022 12:00:00 AM
2022-04-05T05-48-33,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/04/2022 12:00:00 AM
2022-04-05T05-48-33,43551,Walgreens Store #09409,NLP,NLP,NLP,58,04/04/2022 12:00:00 AM
2022-04-06T05-45-18,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/05/2022 12:00:00 AM
2022-04-06T05-45-18,43551,Walgreens Store #09409,NLP,NLP,NLP,58,04/05/2022 12:00:00 AM
2022-04-07T05-34-07,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/06/2022 12:00:00 AM
2022-04-07T05-34-07,43551,Walgreens Store #09409,NLP,NLP,NLP,58,04/06/2022 12:00:00 AM
2022-04-08T05-48-29,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/07/2022 12:00:00 AM
2022-04-08T05-48-29,43551,Walgreens Store #09409,NLP,NLP,NLP,58,04/07/2022 12:00:00 AM
2022-04-09T05-41-09,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/08/2022 12:00:00 AM
2022-04-09T05-41-09,43551,Walgreens Store #09409,NLP,NLP,NLP,58,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,43551,Walgreens Store #09409,NLP,NLP,NLP,58,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,43551,Walgreens Store #09409,NLP,NLP,NLP,58,04/08/2022 12:00:00 AM
2022-04-12T07-06-55,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/11/2022 12:00:00 AM
2022-04-12T07-06-55,43551,Walgreens Store #09409,NLP,NLP,NLP,37,04/11/2022 12:00:00 AM
2022-04-13T09-20-57,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/12/2022 12:00:00 AM
2022-04-13T09-20-57,43551,Walgreens Store #09409,NLP,NLP,NLP,37,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,43551,Walgreens Store #09409,NLP,NLP,NLP,37,04/12/2022 12:00:00 AM
2022-04-14T09-18-06,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/13/2022 12:00:00 AM
2022-04-14T09-18-06,43551,Walgreens Store #09409,NLP,NLP,NLP,37,04/13/2022 12:00:00 AM
2022-04-15T06-03-51,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/14/2022 12:00:00 AM
2022-04-15T06-03-51,43551,Walgreens Store #09409,NLP,NLP,NLP,37,04/14/2022 12:00:00 AM
2022-04-16T05-33-42,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/15/2022 12:00:00 AM
2022-04-16T05-33-42,43551,Walgreens Store #09409,NLP,NLP,NLP,37,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,43551,Walgreens Store #09409,NLP,NLP,NLP,37,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,43551,Walgreens Store #09409,NLP,NLP,NLP,37,04/15/2022 12:00:00 AM
2022-04-19T05-39-24,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/18/2022 12:00:00 AM
2022-04-19T05-39-24,43551,Walgreens Store #09409,NLP,NLP,NLP,57,04/18/2022 12:00:00 AM
2022-04-20T05-27-37,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/19/2022 12:00:00 AM
2022-04-20T05-27-37,43551,Walgreens Store #09409,NLP,NLP,NLP,57,04/18/2022 12:00:00 AM
2022-04-21T05-29-54,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/20/2022 12:00:00 AM
2022-04-21T05-29-54,43551,Rite Aid 02326,NLP,NLP,NLP,20,04/20/2022 12:00:00 AM
2022-04-21T05-29-54,43551,Walgreens Store #09409,NLP,NLP,NLP,36,04/20/2022 12:00:00 AM
2022-04-22T05-26-18,43551,Rite Aid 02326,NLP,NLP,NLP,20,04/20/2022 12:00:00 AM
2022-04-22T05-26-18,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/21/2022 12:00:00 AM
2022-04-22T05-26-18,43551,Walgreens Store #09409,NLP,NLP,NLP,36,04/21/2022 12:00:00 AM
2022-04-23T05-25-10,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/22/2022 12:00:00 AM
2022-04-23T05-25-10,43551,Rite Aid 02326,NLP,NLP,NLP,19,04/22/2022 12:00:00 AM
2022-04-23T05-25-10,43551,Walgreens Store #09409,NLP,NLP,NLP,36,04/22/2022 12:00:00 AM
2022-04-24T05-22-24,43551,Rite Aid 02326,NLP,NLP,NLP,17,04/23/2022 12:00:00 AM
2022-04-24T05-22-24,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/22/2022 12:00:00 AM
2022-04-24T05-22-24,43551,Walgreens Store #09409,NLP,NLP,NLP,36,04/22/2022 12:00:00 AM
2022-04-25T05-22-33,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/22/2022 12:00:00 AM
2022-04-25T05-22-33,43551,Rite Aid 02326,NLP,NLP,NLP,17,04/24/2022 12:00:00 AM
2022-04-25T05-22-33,43551,Walgreens Store #09409,NLP,NLP,NLP,36,04/22/2022 12:00:00 AM
2022-04-26T05-20-54,43551,Rite Aid 02326,NLP,NLP,NLP,17,04/25/2022 12:00:00 AM
2022-04-26T05-20-54,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/25/2022 12:00:00 AM
2022-04-26T05-20-54,43551,Walgreens Store #09409,NLP,NLP,NLP,35,04/25/2022 12:00:00 AM
2022-04-27T05-23-49,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/26/2022 12:00:00 AM
2022-04-27T05-23-49,43551,Rite Aid 02326,NLP,NLP,NLP,17,04/26/2022 12:00:00 AM
2022-04-27T05-23-49,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,,
2022-04-27T05-23-49,43551,Walgreens Store #09409,NLP,NLP,NLP,35,04/26/2022 12:00:00 AM
2022-04-28T09-22-45,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/26/2022 12:00:00 AM
2022-04-28T09-22-45,43551,Rite Aid 02326,NLP,NLP,NLP,15,04/28/2022 12:00:00 AM
2022-04-28T09-22-45,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,,
2022-04-28T09-22-45,43551,Walgreens Store #09409,NLP,NLP,NLP,33,04/27/2022 12:00:00 AM
2022-04-29T05-13-54,43551,Rite Aid 02326,NLP,NLP,NLP,15,04/28/2022 12:00:00 AM
2022-04-29T05-13-54,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/28/2022 12:00:00 AM
2022-04-29T05-13-54,43551,Walgreens Store #09409,NLP,NLP,NLP,32,04/28/2022 12:00:00 AM
2022-04-29T05-13-54,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,,
2022-04-30T05-15-55,43551,Rite Aid 02326,NLP,NLP,NLP,14,04/29/2022 12:00:00 AM
2022-04-30T05-15-55,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/29/2022 12:00:00 AM
2022-04-30T05-15-55,43551,Walgreens Store #09409,NLP,NLP,NLP,32,04/29/2022 12:00:00 AM
2022-04-30T05-15-55,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,,
2022-05-01T05-13-51,43551,Rite Aid 02326,NLP,NLP,NLP,14,04/30/2022 12:00:00 AM
2022-05-01T05-13-51,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/29/2022 12:00:00 AM
2022-05-01T05-13-51,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,,
2022-05-01T05-13-51,43551,Walgreens Store #09409,NLP,NLP,NLP,32,04/29/2022 12:00:00 AM
2022-05-02T06-02-50,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,04/29/2022 12:00:00 AM
2022-05-02T06-02-50,43551,Rite Aid 02326,NLP,NLP,NLP,14,05/01/2022 12:00:00 AM
2022-05-02T06-02-50,43551,Walgreens Store #09409,NLP,NLP,NLP,32,04/29/2022 12:00:00 AM
2022-05-02T06-02-50,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,,
2022-05-03T06-05-23,43551,Rite Aid 02326,NLP,NLP,NLP,14,05/02/2022 12:00:00 AM
2022-05-03T06-05-23,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,05/02/2022 12:00:00 AM
2022-05-03T06-05-23,43551,Walmart Pharmacy #4479,NLP,NLP,NLP,19,05/02/2022 12:00:00 AM
2022-05-03T06-05-23,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,19,05/02/2022 12:00:00 AM
2022-05-03T06-05-23,43551,Walgreens Store #09409,NLP,NLP,NLP,32,04/29/2022 12:00:00 AM
2022-05-04T05-12-02,43551,Rite Aid 02326,NLP,NLP,NLP,14,05/03/2022 12:00:00 AM
2022-05-04T05-12-02,43551,Walmart Pharmacy #4479,NLP,NLP,NLP,19,05/03/2022 12:00:00 AM
2022-05-04T05-12-02,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,05/03/2022 12:00:00 AM
2022-05-04T05-12-02,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,19,05/03/2022 12:00:00 AM
2022-05-04T05-12-02,43551,Walgreens Store #09409,NLP,NLP,NLP,32,04/29/2022 12:00:00 AM
2022-05-05T09-49-47,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,117,05/04/2022 12:00:00 AM
2022-05-05T09-49-47,43551,Walmart Pharmacy #4479,NLP,NLP,NLP,19,05/03/2022 12:00:00 AM
2022-05-05T09-49-47,43551,Rite Aid 02326,NLP,NLP,NLP,14,05/04/2022 12:00:00 AM
2022-05-05T09-49-47,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,18,05/04/2022 12:00:00 AM
2022-05-05T09-49-47,43551,Walgreens Store #09409,NLP,NLP,NLP,32,04/29/2022 12:00:00 AM
2022-05-06T06-12-41,43551,Rite Aid 02326,NLP,NLP,NLP,13,05/05/2022 12:00:00 AM
2022-05-06T06-12-41,43551,Walmart Pharmacy #4479,NLP,NLP,NLP,19,05/05/2022 12:00:00 AM
2022-05-06T06-12-41,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,116,05/05/2022 12:00:00 AM
2022-05-06T06-12-41,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,17,05/05/2022 12:00:00 AM
2022-05-06T06-12-41,43551,Walgreens Store #09409,NLP,NLP,NLP,31,05/05/2022 12:00:00 AM
2022-05-07T05-45-31,43551,Rite Aid 02326,NLP,NLP,NLP,13,05/06/2022 12:00:00 AM
2022-05-07T05-45-31,43551,Walmart Pharmacy #4479,NLP,NLP,NLP,19,05/06/2022 12:00:00 AM
2022-05-07T05-45-31,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,116,05/06/2022 12:00:00 AM
2022-05-07T05-45-31,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,17,05/06/2022 12:00:00 AM
2022-05-07T05-45-31,43551,Walgreens Store #09409,NLP,NLP,NLP,31,05/05/2022 12:00:00 AM
2022-05-08T10-02-59,43551,Walmart Pharmacy #4479,NLP,NLP,NLP,19,05/06/2022 12:00:00 AM
2022-05-08T10-02-59,43551,Rite Aid 02326,NLP,NLP,NLP,13,05/07/2022 12:00:00 AM
2022-05-08T10-02-59,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,116,05/06/2022 12:00:00 AM
2022-05-08T10-02-59,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,17,05/06/2022 12:00:00 AM
2022-05-08T10-02-59,43551,Walgreens Store #09409,NLP,NLP,NLP,31,05/05/2022 12:00:00 AM
2022-05-09T05-08-14,43551,Walmart Pharmacy #4479,NLP,NLP,NLP,19,05/06/2022 12:00:00 AM
2022-05-09T05-08-14,43551,Rite Aid 02326,NLP,NLP,NLP,13,05/08/2022 12:00:00 AM
2022-05-09T05-08-14,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,116,05/06/2022 12:00:00 AM
2022-05-09T05-08-14,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,17,05/06/2022 12:00:00 AM
2022-05-09T05-08-14,43551,Walgreens Store #09409,NLP,NLP,NLP,31,05/05/2022 12:00:00 AM
2022-05-10T06-06-54,43551,Walmart Pharmacy #4479,NLP,NLP,NLP,16,05/09/2022 12:00:00 AM
2022-05-10T06-06-54,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,116,05/09/2022 12:00:00 AM
2022-05-10T06-06-54,43551,Rite Aid 02326,NLP,NLP,NLP,12,05/09/2022 12:00:00 AM
2022-05-10T06-06-54,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,17,05/09/2022 12:00:00 AM
2022-05-10T06-06-54,43551,Walgreens Store #09409,NLP,NLP,NLP,31,05/05/2022 12:00:00 AM
2022-05-11T06-51-12,43551,Walmart Pharmacy #4479,NLP,NLP,NLP,16,05/10/2022 12:00:00 AM
2022-05-11T06-51-12,43551,Rite Aid 02326,NLP,NLP,NLP,11,05/10/2022 12:00:00 AM
2022-05-11T06-51-12,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,116,05/10/2022 12:00:00 AM
2022-05-11T06-51-12,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,15,05/10/2022 12:00:00 AM
2022-05-11T06-51-12,43551,Walgreens Store #09409,NLP,NLP,NLP,18,05/10/2022 12:00:00 AM
2022-05-12T07-16-49,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,116,05/11/2022 12:00:00 AM
2022-05-12T07-16-49,43551,Rite Aid 02326,NLP,NLP,NLP,11,05/11/2022 12:00:00 AM
2022-05-12T07-16-49,43551,Walmart Pharmacy #4479,NLP,NLP,NLP,16,05/11/2022 12:00:00 AM
2022-05-12T07-16-49,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,14,05/11/2022 12:00:00 AM
2022-05-12T07-16-49,43551,Walgreens Store #09409,NLP,NLP,NLP,15,05/11/2022 12:00:00 AM
2022-05-13T06-07-31,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,116,05/12/2022 12:00:00 AM
2022-05-13T06-07-31,43551,Rite Aid 02326,NLP,NLP,NLP,9,05/12/2022 12:00:00 AM
2022-05-13T06-07-31,43551,Walmart Pharmacy #4479,NLP,NLP,NLP,16,05/12/2022 12:00:00 AM
2022-05-13T06-07-31,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,14,05/12/2022 12:00:00 AM
2022-05-13T06-07-31,43551,Walgreens Store #09409,NLP,NLP,NLP,14,05/12/2022 12:00:00 AM
2022-05-14T08-49-14,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,116,05/13/2022 12:00:00 AM
2022-05-14T08-49-14,43551,Rite Aid 02326,NLP,NLP,NLP,7,05/13/2022 12:00:00 AM
2022-05-14T08-49-14,43551,Walmart Pharmacy #4479,NLP,NLP,NLP,15,05/13/2022 12:00:00 AM
2022-05-14T08-49-14,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,14,05/13/2022 12:00:00 AM
2022-05-14T08-49-14,43551,Walgreens Store #09409,NLP,NLP,NLP,24,05/13/2022 12:00:00 AM
2022-05-15T05-54-13,43551,Walmart Pharmacy #4479,NLP,NLP,NLP,15,05/13/2022 12:00:00 AM
2022-05-15T05-54-13,43551,Rite Aid 02326,NLP,NLP,NLP,5,05/15/2022 12:00:00 AM
2022-05-15T05-54-13,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,116,05/13/2022 12:00:00 AM
2022-05-15T05-54-13,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,14,05/13/2022 12:00:00 AM
2022-05-15T05-54-13,43551,Walgreens Store #09409,NLP,NLP,NLP,24,05/13/2022 12:00:00 AM
2022-05-16T05-54-24,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,116,05/13/2022 12:00:00 AM
2022-05-16T05-54-24,43551,Rite Aid 02326,NLP,NLP,NLP,5,05/15/2022 12:00:00 AM
2022-05-16T05-54-24,43551,Walmart Pharmacy #4479,NLP,NLP,NLP,15,05/13/2022 12:00:00 AM
2022-05-16T05-54-24,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,14,05/13/2022 12:00:00 AM
2022-05-16T05-54-24,43551,Walgreens Store #09409,NLP,NLP,NLP,24,05/13/2022 12:00:00 AM
2022-05-17T05-27-38,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,116,05/13/2022 12:00:00 AM
2022-05-17T05-27-38,43551,Rite Aid 02326,NLP,NLP,NLP,5,05/16/2022 12:00:00 AM
2022-05-17T05-27-38,43551,Walmart Pharmacy #4479,NLP,NLP,NLP,15,05/16/2022 12:00:00 AM
2022-05-17T05-27-38,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,12,05/16/2022 12:00:00 AM
2022-05-17T05-27-38,43551,Walgreens Store #09409,NLP,NLP,NLP,24,05/16/2022 12:00:00 AM
2022-05-18T05-40-23,43551,Omnicare of Northwest Ohio #48321,NLP,NLP,NLP,116,05/17/2022 12:00:00 AM
2022-05-18T05-40-23,43551,Rite Aid 02326,NLP,NLP,NLP,2,05/17/2022 12:00:00 AM
2022-05-18T05-40-23,43551,Walmart Pharmacy #4479,NLP,NLP,NLP,15,05/17/2022 12:00:00 AM
2022-05-18T05-40-23,43551,KROGER PHARMACY 01600548,NLP,NLP,NLP,12,05/17/2022 12:00:00 AM
2022-05-18T05-40-23,43551,WALGREENS STORE #09409,NLP,NLP,NLP,24,05/17/2022 12:00:00 AM
