2022-01-03T16-32-58,27834,PORT HEALTH PHARMACY GREENVILLE,12/27/2021 12:00:00 AM,,0,,
2022-02-01T09-23-15,27834,ECU PHYSICIANS,01/25/2022 12:00:00 AM,,40,3,01/31/2022 12:00:00 AM
2022-02-02T09-09-05,27834,ECU PHYSICIANS,01/25/2022 12:00:00 AM,,20,3,02/01/2022 12:00:00 AM
2022-02-02T09-09-05,27834,PORT HEALTH PHARMACY GREENVILLE,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,,
2022-02-04T09-14-55,27834,ECU PHYSICIANS,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,21,02/03/2022 12:00:00 AM
2022-02-04T09-14-55,27834,PORT HEALTH PHARMACY GREENVILLE,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,,
2022-02-07T09-54-34,27834,ECU PHYSICIANS,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,18,02/04/2022 12:00:00 AM
2022-02-07T09-54-34,27834,PORT HEALTH PHARMACY GREENVILLE,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,,
2022-02-09T09-41-46,27834,ECU PHYSICIANS,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,17,02/08/2022 12:00:00 AM
2022-02-09T09-41-46,27834,PORT HEALTH PHARMACY GREENVILLE,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,,
2022-02-10T21-04-53,27834,ECU PHYSICIANS,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,17,02/10/2022 12:00:00 AM
2022-02-14T09-23-55,27834,ECU PHYSICIANS,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,17,02/11/2022 12:00:00 AM
2022-02-15T10-17-36,27834,ECU PHYSICIANS,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,17,02/11/2022 12:00:00 AM
2022-02-16T08-11-48,27834,ECU PHYSICIANS,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,17,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,27834,ECU PHYSICIANS,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,17,02/15/2022 12:00:00 AM
2022-02-16T18-37-01,27834,ECU PHYSICIANS,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,17,02/16/2022 12:00:00 AM
2022-02-16T18-37-01,27834,PORT HEALTH PHARMACY GREENVILLE,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,,
2022-02-18T15-54-16,27834,ECU PHYSICIANS,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,17,02/16/2022 12:00:00 AM
2022-02-18T15-54-16,27834,PORT HEALTH PHARMACY GREENVILLE,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,,
2022-02-18T16-04-21,27834,ECU PHYSICIANS,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,16,02/17/2022 12:00:00 AM
2022-02-18T16-04-21,27834,PORT HEALTH PHARMACY GREENVILLE,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,,
2022-02-22T09-09-37,27834,PORT HEALTH PHARMACY GREENVILLE,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,,
2022-02-22T09-09-37,27834,ECU PHYSICIANS,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,15,02/21/2022 12:00:00 AM
2022-02-24T09-51-18,27834,ECU PHYSICIANS,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,15,02/22/2022 12:00:00 AM
2022-02-24T09-51-18,27834,PORT HEALTH PHARMACY GREENVILLE,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,,
2022-03-03T09-56-49,27834,Healthwise Pharmacy,02/22/2022 12:00:00 AM,02/25/2022 12:00:00 AM,40,,
2022-03-03T09-56-49,27834,ECU PHYSICIANS,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,15,03/01/2022 12:00:00 AM
2022-03-03T09-56-49,27834,PORT HEALTH PHARMACY GREENVILLE,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,,
2022-03-03T10-04-44,27834,PORT HEALTH PHARMACY GREENVILLE,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,,
2022-03-03T10-04-44,27834,ECU PHYSICIANS,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,15,03/01/2022 12:00:00 AM
2022-03-03T10-04-44,27834,Healthwise Pharmacy,02/22/2022 12:00:00 AM,02/25/2022 12:00:00 AM,40,,
2022-03-08T14-40-56,27834,ECU PHYSICIANS,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,15,03/08/2022 12:00:00 AM
2022-03-08T14-40-56,27834,Healthwise Pharmacy,02/22/2022 12:00:00 AM,02/25/2022 12:00:00 AM,40,,
2022-03-08T14-40-56,27834,PORT HEALTH PHARMACY GREENVILLE,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,,
2022-03-16T18-51-35,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,03/11/2022 12:00:00 AM
2022-03-18T09-58-11,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,03/15/2022 12:00:00 AM
2022-03-18T11-03-37,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,03/15/2022 12:00:00 AM
2022-03-18T11-17-38,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,03/17/2022 12:00:00 AM
2022-03-23T08-41-43,27834,CVS Store #03385,NLP,NLP,NLP,20,03/22/2022 12:00:00 AM
2022-03-24T07-49-11,27834,CVS Store #03385,NLP,NLP,NLP,20,03/22/2022 12:00:00 AM
2022-03-24T13-46-29,27834,CVS Store #03385,NLP,NLP,NLP,20,03/24/2022 12:00:00 AM
2022-03-25T08-10-53,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,03/24/2022 12:00:00 AM
2022-03-25T08-10-53,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,20,03/24/2022 12:00:00 AM
2022-03-25T08-10-53,27834,CVS Store #03385,NLP,NLP,NLP,20,03/24/2022 12:00:00 AM
2022-03-26T06-57-27,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-26T06-57-27,27834,CVS Store #03385,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-26T06-57-27,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,27834,CVS Store #03385,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,27834,CVS Store #03385,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,27834,CVS Store #03385,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,03/25/2022 12:00:00 AM
2022-03-29T08-50-48,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,20,03/28/2022 12:00:00 AM
2022-03-29T08-50-48,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,03/28/2022 12:00:00 AM
2022-03-29T08-50-48,27834,CVS Store #03385,NLP,NLP,NLP,20,03/28/2022 12:00:00 AM
2022-03-30T09-27-07,27834,CVS Store #03385,NLP,NLP,NLP,20,03/29/2022 12:00:00 AM
2022-03-30T09-27-07,27834,CVS Store #16410,NLP,NLP,NLP,20,03/29/2022 12:00:00 AM
2022-03-30T09-27-07,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,03/29/2022 12:00:00 AM
2022-03-30T09-27-07,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,20,03/29/2022 12:00:00 AM
2022-03-31T08-53-07,27834,CVS Store #16410,NLP,NLP,NLP,20,03/30/2022 12:00:00 AM
2022-03-31T08-53-07,27834,CVS Store #03385,NLP,NLP,NLP,20,03/30/2022 12:00:00 AM
2022-03-31T08-53-07,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,03/30/2022 12:00:00 AM
2022-03-31T08-53-07,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,20,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,27834,CVS Store #16410,NLP,NLP,NLP,20,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,20,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,27834,CVS Store #03385,NLP,NLP,NLP,20,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,03/31/2022 12:00:00 AM
2022-04-01T06-54-45,27834,CVS Store #03385,NLP,NLP,NLP,20,03/31/2022 12:00:00 AM
2022-04-01T06-54-45,27834,CVS Store #16410,NLP,NLP,NLP,20,03/31/2022 12:00:00 AM
2022-04-01T06-54-45,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,03/31/2022 12:00:00 AM
2022-04-01T06-54-45,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,20,03/31/2022 12:00:00 AM
2022-04-02T06-05-59,27834,CVS Store #03385,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-02T06-05-59,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-02T06-05-59,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,04/01/2022 12:00:00 AM
2022-04-02T06-05-59,27834,CVS Store #16410,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,27834,CVS Store #03385,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,27834,CVS Store #16410,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-03T05-51-54,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,04/01/2022 12:00:00 AM
2022-04-04T05-38-24,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,04/01/2022 12:00:00 AM
2022-04-04T05-38-24,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-04T05-38-24,27834,CVS Store #03385,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-04T05-38-24,27834,CVS Store #16410,NLP,NLP,NLP,20,04/01/2022 12:00:00 AM
2022-04-05T05-48-33,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,20,04/04/2022 12:00:00 AM
2022-04-05T05-48-33,27834,CVS Store #03385,NLP,NLP,NLP,19,04/04/2022 12:00:00 AM
2022-04-05T05-48-33,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,04/01/2022 12:00:00 AM
2022-04-05T05-48-33,27834,CVS Store #16410,NLP,NLP,NLP,20,04/04/2022 12:00:00 AM
2022-04-06T05-45-18,27834,CVS Store #03385,NLP,NLP,NLP,19,04/05/2022 12:00:00 AM
2022-04-06T05-45-18,27834,CVS Store #16410,NLP,NLP,NLP,20,04/05/2022 12:00:00 AM
2022-04-06T05-45-18,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,20,04/04/2022 12:00:00 AM
2022-04-06T05-45-18,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,04/05/2022 12:00:00 AM
2022-04-07T05-34-07,27834,Walgreens Store #06579,NLP,NLP,NLP,20,04/06/2022 12:00:00 AM
2022-04-07T05-34-07,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,20,04/06/2022 12:00:00 AM
2022-04-07T05-34-07,27834,CVS Store #03385,NLP,NLP,NLP,19,04/06/2022 12:00:00 AM
2022-04-07T05-34-07,27834,ECU PHYSICIANS,NLP,NLP,NLP,14,04/06/2022 12:00:00 AM
2022-04-07T05-34-07,27834,Walmart Pharmacy #7222,NLP,NLP,NLP,20,04/06/2022 12:00:00 AM
2022-04-07T05-34-07,27834,CVS Store #16410,NLP,NLP,NLP,20,04/06/2022 12:00:00 AM
2022-04-08T05-48-29,27834,CVS Store #03385,NLP,NLP,NLP,18,04/07/2022 12:00:00 AM
2022-04-08T05-48-29,27834,Walgreens Store #06579,NLP,NLP,NLP,20,04/07/2022 12:00:00 AM
2022-04-08T05-48-29,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,20,04/07/2022 12:00:00 AM
2022-04-08T05-48-29,27834,Walmart Pharmacy #7222,NLP,NLP,NLP,20,04/07/2022 12:00:00 AM
2022-04-08T05-48-29,27834,ECU PHYSICIANS,NLP,NLP,NLP,13,04/07/2022 12:00:00 AM
2022-04-08T05-48-29,27834,CVS Store #16410,NLP,NLP,NLP,20,04/07/2022 12:00:00 AM
2022-04-09T05-41-09,27834,CVS Store #03385,NLP,NLP,NLP,18,04/08/2022 12:00:00 AM
2022-04-09T05-41-09,27834,Walgreens Store #06579,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-09T05-41-09,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-09T05-41-09,27834,ECU PHYSICIANS,NLP,NLP,NLP,13,04/08/2022 12:00:00 AM
2022-04-09T05-41-09,27834,CVS Store #16410,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-09T05-41-09,27834,Walmart Pharmacy #7222,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,27834,CVS Store #16410,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,27834,ECU PHYSICIANS,NLP,NLP,NLP,13,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,27834,CVS Store #03385,NLP,NLP,NLP,18,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,27834,Walgreens Store #06579,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,27834,Walmart Pharmacy #7222,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,27834,CVS Store #16410,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,27834,Walgreens Store #06579,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,27834,CVS Store #03385,NLP,NLP,NLP,18,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,27834,ECU PHYSICIANS,NLP,NLP,NLP,13,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,27834,Walmart Pharmacy #7222,NLP,NLP,NLP,20,04/08/2022 12:00:00 AM
2022-04-12T07-06-55,27834,CVS Store #03385,NLP,NLP,NLP,18,04/11/2022 12:00:00 AM
2022-04-12T07-06-55,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,19,04/11/2022 12:00:00 AM
2022-04-12T07-06-55,27834,ECU PHYSICIANS,NLP,NLP,NLP,13,04/11/2022 12:00:00 AM
2022-04-12T07-06-55,27834,CVS Store #16410,NLP,NLP,NLP,20,04/11/2022 12:00:00 AM
2022-04-12T07-06-55,27834,Walmart Pharmacy #7222,NLP,NLP,NLP,20,04/11/2022 12:00:00 AM
2022-04-13T09-20-57,27834,CVS Store #03385,NLP,NLP,NLP,18,04/12/2022 12:00:00 AM
2022-04-13T09-20-57,27834,CVS Store #16410,NLP,NLP,NLP,20,04/12/2022 12:00:00 AM
2022-04-13T09-20-57,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,19,04/12/2022 12:00:00 AM
2022-04-13T09-20-57,27834,Walmart Pharmacy #7222,NLP,NLP,NLP,20,04/12/2022 12:00:00 AM
2022-04-13T09-20-57,27834,ECU PHYSICIANS,NLP,NLP,NLP,12,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,27834,CVS Store #03385,NLP,NLP,NLP,18,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,27834,CVS Store #16410,NLP,NLP,NLP,20,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,19,04/13/2022 12:00:00 AM
2022-04-13T11-55-39,27834,ECU PHYSICIANS,NLP,NLP,NLP,12,04/13/2022 12:00:00 AM
2022-04-13T11-55-39,27834,Walmart Pharmacy #7222,NLP,NLP,NLP,20,04/13/2022 12:00:00 AM
2022-04-14T09-18-06,27834,ECU PHYSICIANS,NLP,NLP,NLP,12,04/13/2022 12:00:00 AM
2022-04-14T09-18-06,27834,CVS Store #03385,NLP,NLP,NLP,18,04/13/2022 12:00:00 AM
2022-04-14T09-18-06,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,19,04/13/2022 12:00:00 AM
2022-04-14T09-18-06,27834,CVS Store #16410,NLP,NLP,NLP,20,04/13/2022 12:00:00 AM
2022-04-14T09-18-06,27834,Walgreens Store #06579,NLP,NLP,NLP,39,04/13/2022 12:00:00 AM
2022-04-14T09-18-06,27834,Walmart Pharmacy #7222,NLP,NLP,NLP,20,04/13/2022 12:00:00 AM
2022-04-15T06-03-51,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,19,04/14/2022 12:00:00 AM
2022-04-15T06-03-51,27834,ECU PHYSICIANS,NLP,NLP,NLP,12,04/14/2022 12:00:00 AM
2022-04-15T06-03-51,27834,Walgreens Store #06579,NLP,NLP,NLP,39,04/14/2022 12:00:00 AM
2022-04-15T06-03-51,27834,CVS Store #03385,NLP,NLP,NLP,18,04/14/2022 12:00:00 AM
2022-04-15T06-03-51,27834,CVS Store #16410,NLP,NLP,NLP,20,04/14/2022 12:00:00 AM
2022-04-15T06-03-51,27834,Walmart Pharmacy #7222,NLP,NLP,NLP,20,04/14/2022 12:00:00 AM
2022-04-16T05-33-42,27834,ECU PHYSICIANS,NLP,NLP,NLP,12,04/14/2022 12:00:00 AM
2022-04-16T05-33-42,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,19,04/15/2022 12:00:00 AM
2022-04-16T05-33-42,27834,CVS Store #03385,NLP,NLP,NLP,18,04/15/2022 12:00:00 AM
2022-04-16T05-33-42,27834,Walgreens Store #06579,NLP,NLP,NLP,37,04/15/2022 12:00:00 AM
2022-04-16T05-33-42,27834,Walmart Pharmacy #7222,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-16T05-33-42,27834,CVS Store #16410,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,27834,CVS Store #03385,NLP,NLP,NLP,18,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,27834,Walgreens Store #06579,NLP,NLP,NLP,37,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,27834,ECU PHYSICIANS,NLP,NLP,NLP,12,04/14/2022 12:00:00 AM
2022-04-17T05-32-24,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,19,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,27834,CVS Store #16410,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,27834,Walmart Pharmacy #7222,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,27834,CVS Store #03385,NLP,NLP,NLP,18,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,19,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,27834,ECU PHYSICIANS,NLP,NLP,NLP,12,04/14/2022 12:00:00 AM
2022-04-18T05-31-10,27834,Walgreens Store #06579,NLP,NLP,NLP,37,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,27834,CVS Store #16410,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,27834,Walmart Pharmacy #7222,NLP,NLP,NLP,20,04/15/2022 12:00:00 AM
2022-04-19T05-39-24,27834,CVS Store #03385,NLP,NLP,NLP,18,04/18/2022 12:00:00 AM
2022-04-19T05-39-24,27834,ECU PHYSICIANS,NLP,NLP,NLP,12,04/14/2022 12:00:00 AM
2022-04-19T05-39-24,27834,Walmart Pharmacy #1379,NLP,NLP,NLP,19,04/18/2022 12:00:00 AM
2022-04-19T05-39-24,27834,Walgreens Store #06579,NLP,NLP,NLP,36,04/18/2022 12:00:00 AM
2022-04-19T05-39-24,27834,CVS Store #16410,NLP,NLP,NLP,20,04/18/2022 12:00:00 AM
2022-04-19T05-39-24,27834,Walmart Pharmacy #7222,NLP,NLP,NLP,20,04/18/2022 12:00:00 AM
