2022-05-17T05-27-38,68106,Walgreens Store #04974,NLP,NLP,NLP,24,05/16/2022 12:00:00 AM
2022-05-23T07-42-39,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/21/2022 12:00:00 AM
2022-05-23T07-42-39,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/21/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,WALGREENS STORE #04974,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,68106,WALGREENS STORE #04974,NLP,NLP,NLP,23,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,68106,BAKERS PHARMACY 61500319,NLP,NLP,NLP,24,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,68106,WALGREENS STORE #04974,NLP,NLP,NLP,23,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,68106,BAKERS PHARMACY 61500319,NLP,NLP,NLP,24,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,68106,WALGREENS STORE #04974,NLP,NLP,NLP,23,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,68106,BAKERS PHARMACY 61500319,NLP,NLP,NLP,24,05/25/2022 12:00:00 AM
2022-05-27T05-48-57,68106,WALGREENS STORE #04974,NLP,NLP,NLP,23,05/26/2022 12:00:00 AM
2022-05-27T05-48-57,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/26/2022 12:00:00 AM
2022-05-27T05-48-57,68106,BAKERS PHARMACY 61500319,NLP,NLP,NLP,24,05/26/2022 12:00:00 AM
2022-05-28T05-34-18,68106,WALGREENS STORE #04974,NLP,NLP,NLP,23,05/26/2022 12:00:00 AM
2022-05-28T05-34-18,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/27/2022 12:00:00 AM
2022-05-28T05-34-18,68106,BAKERS PHARMACY 61500319,NLP,NLP,NLP,24,05/27/2022 12:00:00 AM
2022-05-29T05-31-58,68106,WALGREENS STORE #04974,NLP,NLP,NLP,23,05/26/2022 12:00:00 AM
2022-05-29T05-31-58,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/27/2022 12:00:00 AM
2022-05-29T05-31-58,68106,BAKERS PHARMACY 61500319,NLP,NLP,NLP,24,05/27/2022 12:00:00 AM
2022-05-30T05-32-42,68106,WALGREENS STORE #04974,NLP,NLP,NLP,23,05/26/2022 12:00:00 AM
2022-05-30T05-32-42,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,48,05/27/2022 12:00:00 AM
2022-05-30T05-32-42,68106,BAKERS PHARMACY 61500319,NLP,NLP,NLP,24,05/27/2022 12:00:00 AM
2022-05-31T08-56-01,68106,WALGREENS STORE #04974,NLP,NLP,NLP,23,05/26/2022 12:00:00 AM
2022-05-31T08-56-01,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,47,05/30/2022 12:00:00 AM
2022-05-31T08-56-01,68106,BAKERS PHARMACY 61500319,NLP,NLP,NLP,24,05/27/2022 12:00:00 AM
2022-06-01T05-37-50,68106,WALGREENS STORE #04974,NLP,NLP,NLP,23,05/26/2022 12:00:00 AM
2022-06-01T05-37-50,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,47,05/31/2022 12:00:00 AM
2022-06-01T05-37-50,68106,BAKERS PHARMACY 61500319,NLP,NLP,NLP,24,05/31/2022 12:00:00 AM
2022-06-02T07-54-10,68106,WALGREENS STORE #04974,NLP,NLP,NLP,22,06/01/2022 12:00:00 AM
2022-06-02T07-54-10,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,47,06/01/2022 12:00:00 AM
2022-06-02T07-54-10,68106,BAKERS PHARMACY 61500319,NLP,NLP,NLP,24,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,68106,WALGREENS STORE #04974,NLP,NLP,NLP,22,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,68106,Hy-Vee Pharmacy #1 (1465),NLP,NLP,NLP,47,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,68106,BAKERS PHARMACY 61500319,NLP,NLP,NLP,24,06/01/2022 12:00:00 AM
