2022-03-03T10-04-44,33136,JACKSON MEMORIAL HOSPITAL,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,50,50,03/02/2022 12:00:00 AM
2022-05-17T05-27-38,33136,Jackson Memorial Hospital,NLP,NLP,NLP,115,05/16/2022 12:00:00 AM
2022-05-17T05-27-38,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/16/2022 12:00:00 AM
2022-05-18T05-40-23,33136,Jackson Memorial Hospital,NLP,NLP,NLP,110,05/17/2022 12:00:00 AM
2022-05-18T05-40-23,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/17/2022 12:00:00 AM
2022-05-19T05-25-31,33136,Jackson Memorial Hospital,NLP,NLP,NLP,121,05/18/2022 12:00:00 AM
2022-05-19T05-25-31,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/18/2022 12:00:00 AM
2022-05-20T05-59-40,33136,Jackson Memorial Hospital,NLP,NLP,NLP,121,05/18/2022 12:00:00 AM
2022-05-20T05-59-40,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/18/2022 12:00:00 AM
2022-05-21T05-54-21,33136,Jackson Memorial Hospital,NLP,NLP,NLP,110,05/20/2022 12:00:00 AM
2022-05-21T05-54-21,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/19/2022 12:00:00 AM
2022-05-22T09-07-10,33136,Jackson Memorial Hospital,NLP,NLP,NLP,110,05/20/2022 12:00:00 AM
2022-05-22T09-07-10,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,33136,Jackson Memorial Hospital,NLP,NLP,NLP,110,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,33136,Jackson Memorial Hospital,NLP,NLP,NLP,110,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,33136,Jackson Memorial Hospital,NLP,NLP,NLP,110,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,33136,Jackson Memorial Hospital,NLP,NLP,NLP,110,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,33136,Jackson Memorial Hospital,NLP,NLP,NLP,110,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,33136,Jackson Memorial Hospital,NLP,NLP,NLP,110,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,33136,Jackson Memorial Hospital,NLP,NLP,NLP,110,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,33136,Jackson Memorial Hospital,NLP,NLP,NLP,110,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,33136,Jackson Memorial Hospital,NLP,NLP,NLP,110,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,33136,Jackson Memorial Hospital,NLP,NLP,NLP,110,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,33136,Jackson Memorial Hospital,NLP,NLP,NLP,110,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,33136,Jackson Memorial Hospital,NLP,NLP,NLP,110,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,33136,Jackson Memorial Hospital,NLP,NLP,NLP,110,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,33136,Jackson Memorial Hospital,NLP,NLP,NLP,110,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,33136,Jackson Memorial Hospital,NLP,NLP,NLP,110,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,33136,Jackson Memorial Hospital,NLP,NLP,NLP,110,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,Jackson Memorial Hospital,NLP,NLP,NLP,101,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,96,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,33136,Jackson Memorial Hospital,NLP,NLP,NLP,90,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,33136,Jackson Memorial Hospital,NLP,NLP,NLP,90,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,33136,Jackson Memorial Hospital,NLP,NLP,NLP,90,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,29,05/25/2022 12:00:00 AM
2022-05-27T05-48-57,33136,Jackson Memorial Hospital,NLP,NLP,NLP,86,05/26/2022 12:00:00 AM
2022-05-27T05-48-57,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,28,05/26/2022 12:00:00 AM
2022-05-28T05-34-18,33136,Jackson Memorial Hospital,NLP,NLP,NLP,80,05/27/2022 12:00:00 AM
2022-05-28T05-34-18,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,27,05/27/2022 12:00:00 AM
