Provider Name,Address1,Address2,City,State,Zip,Last Report Date,Public Website,Phone Number,Geopoint
Optum Serve - Holl Tres Pinos,351 Tres Pinos Road Suite A-202,Attn: Sam Perez,Hollister,CA,95023,,,,POINT (-121.39583 36.83815)
MED ASSOC PLUS AT BELLE TERRACE,2467 Golden Camp Rd,,Augusta,GA,30906,,http://mapbt.com,706-790-4440,POINT (-82.05104 33.42925)
CVS Store #07601,"825 S. CROWLEY RD.,",CVS Pharmacy,CROWLEY,TX,76036,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-97.351401 32.56673)
MOUNTAIN PARK HC - BASELINE,635 E. Baseline Rd,,Phoenix,AZ,85042,05/16/2022 12:00:00 AM,http://www.mountainparkhealth.org,602-323-3344,POINT (-112.06801 33.37682)
CVS Store #04038,19305 RUBY DR.,CVS Pharmacy,LEESBURG,VA,20176,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.496625 39.08192)
KROGER PHARMACY 01400367,635 CHESTNUT DRIVE,,WALTON,KY,41094,05/20/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-84.61698 38.85614)
ALAMOSA FAM MED CTR VWHS PHARM,1710 1st St,,Alamosa,CO,81101,05/20/2022 12:00:00 AM,http://www.vwhs.org,719-589-3658,POINT (-105.882825 37.472205)
The Pharmacy at Berkeley Medical Ce,2500 Hospital Drive,,Martinsburg,WV,25401,,,,POINT (-77.98018 39.47643)
Optum Serve - Tulare,620 S K St,ATTN: EOA/COVID TESTING,Tulare,CA,93274,,,,POINT (-119.34437 36.20092)
Optum Serve - Ventura Bernoulli,341 Bernoulli Circle,"EMS Warehouse ATTN: Optum, Shipping",Oxnard,CA,93030,,,,POINT (-119.15074 34.204905)
CVS Store #02332,101 WEST SHOWALTER DRIVE,CVS Pharmacy,GEORGETOWN,KY,40324,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-84.56261 38.1922)
CVS Store #10357,1544 BASS RD.,CVS Pharmacy,MACON,GA,31210,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-83.735475 32.92699)
WILMOT FAM HLTH CTR,899 N Wilmot Road Building B,,Tucson,AZ,85711,,http://www.mhchealthcare.org,520-290-1100,POINT (-110.85909 32.232045)
Yakama Indian Health Center,401 Buster Rd,,Toppenish,WA,98948,05/20/2022 12:00:00 AM,,,POINT (-120.34289 46.37581)
WALGREENS STORE #05481,710 SPRING ST,,PETOSKEY,MI,49770,05/19/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-710+spring+spring+st-petoskey-mi-49770/id=5481,,POINT (-84.97154 45.3697)
CVS Store #09841,1695 ROBB DR,CVS Pharmacy,RENO,NV,89523,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-119.88277 39.52897)
WALGREENS STORE #15907,800 DEVON AVE,,PARK RIDGE,IL,60068,05/19/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-800+devon+devon+ave-park%20ridge-il-60068/id=15907,,POINT (-87.835995 41.997415)
CVS Store #00692,162 WASHINGTON AVENUE,CVS Pharmacy,NORTH HAVEN,CT,06473,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-72.85244 41.397855)
Optum Serve - Goleta,6100 Wallace Becknell Rd,Attn:Odus Radcliff -Testing Bus,Goleta,CA,93117,,,,POINT (-119.83861 34.43498)
CVS Store #07841,4365 N ORACLE RD,CVS Pharmacy,TUCSON,AZ,85705,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-110.97881 32.28613)
KROGER PHARMACY 02600594,4900 PORT ROYAL ROAD,,SPRING HILL,TN,37174,05/20/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-86.892035 35.74141)
KROGER PHARMACY 02400339,2440 BARDSTOWN RD,,LOUISVILLE,KY,40205,05/20/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-85.687585 38.223225)
EAST GEORGIA HEALTHCARE CENTER,215 N Coleman St,,Swainsboro,GA,30401,05/12/2022 12:00:00 AM,http://www.eghc.org,478-237-6262 x1513,POINT (-82.33436 32.600356)
CVS Store #02761,5308 W. IRLO BRONSON MEMORIAL HWY,CVS Pharmacy,KISSIMMEE,FL,34746,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.496045 28.33203)
CSM MED TOWER,Carr PR2 Km 86.6 Marginal Norte,Edificio Torre Medica,Hatillo,PR,00659,,http://www.csmpr.org,787-898-4190 x221,POINT (-66.795044 18.487157)
ARCARE 10,400 Hwy 64 E,,Augusta,AR,72006,05/04/2022 12:00:00 AM,http://www.arcare.net,870-347-2508,POINT (-91.36293 35.29277)
WALGREENS STORE #06026,3624 N POWER RD,,MESA,AZ,85215,05/19/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-3624+n+power+rd-mesa-az-85215/id=6026,,POINT (-111.684732 33.481385)
CVS Store #05928,14380 MCGRAWS CORNER DR.,CVS Pharmacy,GAINESVILLE,VA,20155,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.618765 38.795135)
ExpressCare of Salisbury,659 S SALISBURY BLVD,STE 2,Salisbury,MD,21801,05/20/2022 12:00:00 AM,,,POINT (-75.59911 38.35817)
CVS Store #07016,10317 OCEAN HIGHWAY 17 SOUTH,CVS Pharmacy,PAWLEYS ISLAND,SC,29585,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-79.13062 33.43835)
CVS Store #01350,2831 MAGUIRE RD.,CVS Pharmacy,WINDERMERE,FL,34786,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.54171 28.529087)
CVS Store #06789,8645 WOODWARD AVE.,CVS Pharmacy,WOODRIDGE,IL,60517,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-88.0275 41.72831)
NBHC Panama City FL,2500 Veterans Way,,Panama City,FL,32408,,,,POINT (-85.74767 30.16087)
CVS Store #01394,1636 BELLE VIEW BOULEVARD,CVS Pharmacy,ALEXANDRIA,VA,22307,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.06104 38.77623)
Crescent Infectious Diseases,1111 N Lee Ave,Ste 249,Oklahoma City,OK,73103,04/29/2022 12:00:00 AM,,,POINT (-97.524615 35.479195)
Optum Serve - Vernon,4305 South Santa Fe Avenue,"ATTN: Fredrick Agyin,",Vernon,CA,90058,,,,POINT (-118.23144 34.00494)
EDWARD M KENNEDY COMM HLTH CTR,19 Tacoma St,,Worcester,MA,01605,05/09/2022 12:00:00 AM,http://www.kennedychc.org,508-852-1805,POINT (-71.766125 42.3023)
CVS Store #01004,512 SOUTH BROADWAY,CVS Pharmacy,SALEM,NH,03079,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-71.19996 42.74355)
EMERGE MEDSTAFFING,3330 W Ste 3F,177st,Hazel Crest,IL,60429,02/03/2022 12:00:00 AM,,,POINT (-87.69693 41.56817)
CVS Store #17269,8900 HWY 7,CVS Pharmacy,MINNEAPOLIS,MN,55426,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-93.392385 44.93614)
CVS Store #10325,8101 CLAYTON RD.,CVS Pharmacy,CLAYTON,MO,63117,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-90.34617 38.63872)
CVS Store #10535,220 SOUTH FM 1626,CVS Pharmacy,BUDA,TX,78610,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-97.875592 30.096615)
WALGREENS STORE #04021,8808 ANTOINE DR,,HOUSTON,TX,77088,05/19/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-8808+antoine+antoine+dr-houston-tx-77088/id=4021,,POINT (-95.47938 29.89421)
CVS Store #00170,839 N ORLANDO AVE,CVS Pharmacy,WINTER PARK,FL,32789,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.36577 28.59058)
KROGER PHARMACY 02900523,14101 MIDLOTHIAN TPK,,MIDLOTHIAN,VA,23113,,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-77.66363 37.50454)
CVS Store #00012,13800 HULL STREET RD.,CVS Pharmacy,MIDLOTHIAN,VA,23112,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.65785 37.40804)
Ampla Health Yuba City Medical,1000 Sutter St,,Yuba City,CA,95991,05/20/2022 12:00:00 AM,,,POINT (-121.613285 39.14473)
KROGER PHARMACY 01600966,4656 CEMETERY RD,UNIT A,HILLIARD,OH,43026,05/20/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-83.14033 40.033285)
CVS Store #09894,10455 S DE ANZA BLVD,CVS Pharmacy,CUPERTINO,CA,95014,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-122.03355 37.31641)
ADELANTO CHC CNTY OF SAN BERNARDINO,606 E. Mill Street,,San Bernardino,CA,92415,05/20/2022 12:00:00 AM,http://www.sbcounty.gov/pubhlth/ph_divisions/public_health_clinics/public_health_clinics.htm,760-956-4422,POINT (-117.27388 34.09226)
CVS Store #16891,8000 DENTON HWY,CVS Pharmacy,WATAUGA,TX,76148,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-97.256965 32.89006)
BESTCARE PHARMACY,1051 E GRAND AVE,,ARROYO GRANDE,CA,93420,05/20/2022 12:00:00 AM,,,POINT (-120.595209 35.11908)
MEDCARE URGENT CARE,26611 W 7 Mile Rd,Suite B,Redford,MI,48240,05/05/2022 12:00:00 AM,,,POINT (-83.30702 42.42776)
CVS Store #06572,1375 WEST 86TH ST.,CVS Pharmacy,INDIANAPOLIS,IN,46260,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-86.183 39.91177)
CVS Store #03292,750 W. FM 544,CVS Pharmacy,WYLIE,TX,75098,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-96.54861 33.00682)
WALGREENS STORE #07741,2154 JOHNSON FERRY RD NE,,BROOKHAVEN,GA,30319,05/19/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-2154+johnson+rd+ne-brookhaven-ga-30319/id=7741,,POINT (-84.32496 33.892115)
TRAVELCARE NEWLAND MEDICAL FARMINGT,32255 NORTHWESTERN HWY,STE 160,FARMINGTON HILLS,MI,48334,,,,POINT (-83.348955 42.52237)
KROGER PHARMACY 01400447,1425 COLUMBUS AVE,,LEBANON,OH,45036,05/20/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-84.18176 39.45407)
DILLON PHARMACY 61500020,7707 E CENTRAL AVE,,WICHITA,KS,67206,05/20/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-97.246035 37.692385)
CVS Store #03975,1002 SPRING ST.,CVS Pharmacy,JEFFERSONVILLE,IN,47130,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-85.745825 38.27995)
NBH HC BLASDELL NBH HC OF WNY,4233 Lake Avenue,,Blasdell,NY,14219,05/15/2022 12:00:00 AM,,716-875-2904,POINT (-78.82231 42.79669)
WALGREENS STORE #00162,1554 E 55TH ST,,CHICAGO,IL,60615,05/19/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-1554+e+55th+st-chicago-il-60615/id=162,,POINT (-87.58805 41.7957)
WALGREENS STORE #04464,910 N RAND RD,,LAKE ZURICH,IL,60047,05/19/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-910+n+rand+rd-lake%20zurich-il-60047/id=4464,,POINT (-88.11053 42.21261)
Homeless Health Care Center,730 E 11TH ST,,CHATTANOOGA,TN,37403,05/20/2022 12:00:00 AM,,,POINT (-85.29985 35.04003)
CVS Store #00392,11458 KINGS HIGHWAY,CVS Pharmacy,KING GEORGE,VA,22485,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.14956 38.238115)
CVS Store #05857,7603 CULEBRA,CVS Pharmacy,SAN ANTONIO,TX,78251,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-98.638379 29.459815)
Mend Urgent Care - Van Nuys,4849 Van Nuys Blvd.,# 100,Sherman Oaks,CA,91403,05/18/2022 12:00:00 AM,,,POINT (-118.44892 34.15918)
Optum Serve - Indio,44801 Golf Center Pkwy,,Indio,CA,92201,,,,POINT (-116.206066 33.722213)
Optum Serve - Twentynine Palms,57090 Twentynine Palms Highway,ATTN: COVID TESTING BUS,Yucca Valley,CA,92284,,,,POINT (-116.409055 34.12646)
MEDI STATION URGENT CARE,9600 NE 2ND AVE,,MIAMI SHORES,FL,33138,05/20/2022 12:00:00 AM,,,POINT (-80.19354 25.86398)
CVS Store #03180,2200 MATLOCK RD.,CVS Pharmacy,MANSFIELD,TX,76063,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-97.10711 32.59525)
COMMUNITY HLTH CARE RIVER DR CLINIC,500 W River Dr,,Davenport,IA,52801,05/19/2022 12:00:00 AM,http://www.davchc.com,563-336-3000,POINT (-90.58062 41.52101)
CVS Store #06611,5925 E. 71ST ST.,CVS Pharmacy,INDIANAPOLIS,IN,46220,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-86.06657 39.88279)
CVS Store #16816,18275 KENRICK AVE,CVS Pharmacy,LAKEVILLE,MN,55044,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-93.29142 44.68433)
CVS Store #02416,276 E. MAIN ST.,CVS Pharmacy,DENVILLE,NJ,07834,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-74.4792 40.88384)
CVS Store #03113,1602 CENTRAL AVE.,CVS Pharmacy,SUMMERVILLE,SC,29483,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.238595 33.01207)
CVS Store #17180,3599 W HILLSBORO BLVD,CVS Pharmacy,DEERFIELD BEACH,FL,33442,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.15107 26.31948)
CVS Store #07049,10100 SOUTH MAIN ST,CVS Pharmacy,ARCHDALE,NC,27263,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-79.95114 35.90179)
MCHC MAIN CLINICAL SITE,1852 N. Mastick Way,,Nogales,AZ,85621,05/12/2022 12:00:00 AM,http://www.mariposachc.net,520-281-1550,POINT (-110.9334 31.36574)
Northern Maine Medical Center,194 E Main Street,,Fort Kent,ME,04743,05/20/2022 12:00:00 AM,,,POINT (-68.59148 47.26467)
CVS Store #08738,741 W 31ST,CVS Pharmacy,CHICAGO,IL,60616,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.64539 41.837605)
CVS Store #01214,470 ROUTE 36,CVS Pharmacy,HIGHLANDS,NJ,07732,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-74.004205 40.40561)
CVS Store #06437,3801 HILLSBORO RPIKE,CVS Pharmacy,NASHVILLE,TN,37215,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-86.812575 36.108945)
WALGREENS STORE #10336,1538 E CHAPMAN AVE,,ORANGE,CA,92866,05/19/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-1538+e+chapman+ave-orange-ca-92866/id=10336,,POINT (-117.836955 33.78726)
CVS Store #17405,810 COUNTY RD 42 W,CVS Pharmacy,BURNSVILLE,MN,55337,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-93.28947 44.74885)
CVS Store #07543,550 N. FRANKLIN ST.,CVS Pharmacy,CHRISTIANSBURG,VA,24073,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.41472 37.13673)
CVS Store #01949,"1310 BOSTON POST RD, FERNDALE S/C",CVS Pharmacy,LARCHMONT,NY,10538,05/20/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-73.74663 40.93704)
Chinle Comprehensive Healthcare,Hwy 191 and Hospital Road,,CHINLE,AZ,86503,05/21/2022 12:00:00 AM,,,POINT (-109.58 36.16)
WALGREENS STORE #09535,8220 NAVARRE PKWY,,NAVARRE,FL,32566,05/19/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-8220+navarre+pkwy-navarre-fl-32566/id=9535,,POINT (-86.879242 30.40225)
eCare Clinic,7272 N Sheldon Rd,,Canton,MI,48187,02/16/2022 12:00:00 AM,,,POINT (-83.478956 42.338874)
