2022-01-13T10-07-11,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,01/09/2022 12:00:00 AM,,24,,
2022-02-22T09-09-37,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,01/23/2022 12:00:00 AM,01/26/2022 12:00:00 AM,72,49,02/21/2022 12:00:00 AM
2022-02-24T09-51-18,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,01/23/2022 12:00:00 AM,01/26/2022 12:00:00 AM,72,49,02/21/2022 12:00:00 AM
2022-03-03T09-56-49,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,01/23/2022 12:00:00 AM,01/26/2022 12:00:00 AM,72,44,02/25/2022 12:00:00 AM
2022-03-03T10-04-44,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,01/23/2022 12:00:00 AM,01/26/2022 12:00:00 AM,72,44,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,01/23/2022 12:00:00 AM,01/26/2022 12:00:00 AM,72,43,03/07/2022 12:00:00 AM
2022-03-16T18-51-35,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,35,03/11/2022 12:00:00 AM
2022-03-18T09-58-11,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,29,03/14/2022 12:00:00 AM
2022-03-18T11-03-37,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,29,03/14/2022 12:00:00 AM
2022-03-18T11-17-38,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,25,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,25,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,25,03/17/2022 12:00:00 AM
2022-03-19T11-58-02,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,25,03/17/2022 12:00:00 AM
2022-03-20T06-05-37,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,25,03/17/2022 12:00:00 AM
2022-03-21T06-11-50,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,25,03/17/2022 12:00:00 AM
2022-03-21T14-18-38,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,25,03/17/2022 12:00:00 AM
2022-03-21T16-35-27,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,25,03/17/2022 12:00:00 AM
2022-03-22T09-16-18,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,17,03/21/2022 12:00:00 AM
2022-03-23T08-41-43,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,17,03/21/2022 12:00:00 AM
2022-03-24T07-49-11,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,17,03/21/2022 12:00:00 AM
2022-03-24T13-46-29,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,35,03/23/2022 12:00:00 AM
2022-03-25T08-10-53,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,35,03/24/2022 12:00:00 AM
2022-03-26T06-57-27,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,33,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,33,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,33,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,33,03/25/2022 12:00:00 AM
2022-03-29T08-50-48,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,31,03/28/2022 12:00:00 AM
2022-03-30T09-27-07,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,31,03/28/2022 12:00:00 AM
2022-03-31T08-53-07,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,30,03/30/2022 12:00:00 AM
2022-03-31T15-09-22,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,30,03/30/2022 12:00:00 AM
2022-04-01T06-54-45,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,28,03/31/2022 12:00:00 AM
2022-04-02T06-05-59,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,28,03/31/2022 12:00:00 AM
2022-04-03T05-51-54,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,28,03/31/2022 12:00:00 AM
2022-04-04T05-38-24,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,28,03/31/2022 12:00:00 AM
2022-04-05T05-48-33,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,28,03/31/2022 12:00:00 AM
2022-04-06T05-45-18,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,28,03/31/2022 12:00:00 AM
2022-04-07T05-34-07,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,24,04/06/2022 12:00:00 AM
2022-04-08T05-48-29,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,24,04/07/2022 12:00:00 AM
2022-04-09T05-41-09,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,22,04/08/2022 12:00:00 AM
2022-04-10T09-31-27,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,22,04/08/2022 12:00:00 AM
2022-04-11T07-06-23,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,22,04/08/2022 12:00:00 AM
2022-04-12T07-06-55,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,20,04/11/2022 12:00:00 AM
2022-04-13T09-20-57,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,20,04/12/2022 12:00:00 AM
2022-04-13T11-55-39,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,20,04/12/2022 12:00:00 AM
2022-04-14T09-18-06,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,20,04/12/2022 12:00:00 AM
2022-04-15T06-03-51,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,20,04/12/2022 12:00:00 AM
2022-04-16T05-33-42,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,16,04/15/2022 12:00:00 AM
2022-04-17T05-32-24,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,16,04/15/2022 12:00:00 AM
2022-04-18T05-31-10,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,16,04/15/2022 12:00:00 AM
2022-04-19T05-39-24,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,16,04/18/2022 12:00:00 AM
2022-04-20T05-27-37,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,14,04/19/2022 12:00:00 AM
2022-04-21T05-29-54,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,14,04/20/2022 12:00:00 AM
2022-04-22T05-26-18,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,38,04/21/2022 12:00:00 AM
2022-04-23T05-25-10,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,38,04/21/2022 12:00:00 AM
2022-04-24T05-22-24,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,38,04/21/2022 12:00:00 AM
2022-04-25T05-22-33,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,38,04/21/2022 12:00:00 AM
2022-04-26T05-20-54,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,36,04/25/2022 12:00:00 AM
2022-04-27T05-23-49,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,36,04/25/2022 12:00:00 AM
2022-04-28T09-22-45,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,33,04/27/2022 12:00:00 AM
2022-04-29T05-13-54,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,33,04/28/2022 12:00:00 AM
2022-04-30T05-15-55,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,33,04/29/2022 12:00:00 AM
2022-05-01T05-13-51,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,33,04/29/2022 12:00:00 AM
2022-05-02T06-02-50,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,33,04/29/2022 12:00:00 AM
2022-05-03T06-05-23,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,33,05/02/2022 12:00:00 AM
2022-05-04T05-12-02,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,33,05/02/2022 12:00:00 AM
2022-05-05T09-49-47,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,33,05/02/2022 12:00:00 AM
2022-05-06T06-12-41,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,31,05/05/2022 12:00:00 AM
2022-05-07T05-45-31,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,31,05/05/2022 12:00:00 AM
2022-05-08T10-02-59,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,31,05/05/2022 12:00:00 AM
2022-05-09T05-08-14,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,31,05/05/2022 12:00:00 AM
2022-05-10T06-06-54,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,31,05/05/2022 12:00:00 AM
2022-05-11T06-51-12,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,25,05/10/2022 12:00:00 AM
2022-05-12T07-16-49,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,25,05/10/2022 12:00:00 AM
2022-05-13T06-07-31,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,23,05/12/2022 12:00:00 AM
2022-05-14T08-49-14,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,23,05/13/2022 12:00:00 AM
2022-05-15T05-54-13,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,23,05/13/2022 12:00:00 AM
2022-05-16T05-54-24,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,23,05/13/2022 12:00:00 AM
2022-05-17T05-27-38,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,23,05/13/2022 12:00:00 AM
2022-05-18T05-40-23,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,17,05/17/2022 12:00:00 AM
2022-05-19T05-25-31,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,15,05/18/2022 12:00:00 AM
2022-05-20T05-59-40,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,15,05/18/2022 12:00:00 AM
2022-05-21T05-54-21,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,11,05/19/2022 12:00:00 AM
2022-05-22T09-07-10,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,11,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,11,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,11,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,11,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,11,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,11,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,11,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,11,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,11,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,11,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,11,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,11,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,11,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,11,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,11,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,11,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,11,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,28,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,28,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,28,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,28,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,28,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,28,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,28,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,28,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,28,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,28,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,78731,TEXAS ONCOLOGY AUSTIN CENTRAL,NLP,NLP,NLP,28,05/24/2022 12:00:00 AM
