2022-02-16T08-23-53,80524,UCHEALTH POUDRE VALLEY HOSPITAL,,,0,24,02/15/2022 12:00:00 AM
2022-05-08T10-02-59,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/05/2022 12:00:00 AM
2022-05-09T05-08-14,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/05/2022 12:00:00 AM
2022-05-10T06-06-54,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/05/2022 12:00:00 AM
2022-05-11T06-51-12,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/05/2022 12:00:00 AM
2022-05-12T07-16-49,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/05/2022 12:00:00 AM
2022-05-13T06-07-31,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/05/2022 12:00:00 AM
2022-05-14T08-49-14,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/05/2022 12:00:00 AM
2022-05-15T05-54-13,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/05/2022 12:00:00 AM
2022-05-16T05-54-24,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/05/2022 12:00:00 AM
2022-05-17T05-27-38,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/05/2022 12:00:00 AM
2022-05-18T05-40-23,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/05/2022 12:00:00 AM
2022-05-19T05-25-31,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/05/2022 12:00:00 AM
2022-05-20T05-59-40,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/05/2022 12:00:00 AM
2022-05-21T05-54-21,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-22T09-07-10,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,80524,UCHEALTH POUDRE VALLEY HOSPITAL,NLP,NLP,NLP,1,05/19/2022 12:00:00 AM
