2022-01-26T07-35-52,74820,MERCY HOSPITAL - ADA,01/20/2022 12:00:00 AM,,48,,
2022-02-18T16-04-21,74820,ROLLING HILLS HOSPITAL,02/14/2022 12:00:00 AM,02/16/2022 12:00:00 AM,96,,
2022-02-22T09-09-37,74820,MERCY HOSPITAL - ADA,02/02/2022 12:00:00 AM,02/08/2022 12:00:00 AM,144,139,02/16/2022 12:00:00 AM
2022-02-22T09-09-37,74820,ROLLING HILLS HOSPITAL,02/14/2022 12:00:00 AM,02/16/2022 12:00:00 AM,96,,
2022-02-24T09-51-18,74820,MERCY HOSPITAL - ADA,02/02/2022 12:00:00 AM,02/08/2022 12:00:00 AM,144,139,02/16/2022 12:00:00 AM
2022-02-24T09-51-18,74820,ROLLING HILLS HOSPITAL,02/14/2022 12:00:00 AM,02/16/2022 12:00:00 AM,96,,
2022-03-03T09-56-49,74820,CNTRL OK FMC - KONAWA,02/28/2022 12:00:00 AM,,72,,
2022-03-03T09-56-49,74820,ROLLING HILLS HOSPITAL,02/14/2022 12:00:00 AM,02/16/2022 12:00:00 AM,96,,
2022-03-03T09-56-49,74820,MERCY HOSPITAL - ADA,02/02/2022 12:00:00 AM,02/08/2022 12:00:00 AM,144,134,02/28/2022 12:00:00 AM
2022-03-03T10-04-44,74820,ROLLING HILLS HOSPITAL,02/14/2022 12:00:00 AM,02/16/2022 12:00:00 AM,96,,
2022-03-03T10-04-44,74820,CNTRL OK FMC - KONAWA,02/28/2022 12:00:00 AM,,72,,
2022-03-03T10-04-44,74820,MERCY HOSPITAL - ADA,02/02/2022 12:00:00 AM,02/08/2022 12:00:00 AM,144,132,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,74820,ROLLING HILLS HOSPITAL,02/14/2022 12:00:00 AM,02/16/2022 12:00:00 AM,96,,
2022-03-08T14-40-56,74820,MERCY HOSPITAL - ADA,02/02/2022 12:00:00 AM,02/08/2022 12:00:00 AM,144,132,03/08/2022 12:00:00 AM
2022-03-08T14-40-56,74820,CNTRL OK FMC - KONAWA,02/28/2022 12:00:00 AM,03/02/2022 12:00:00 AM,72,,
2022-03-16T18-51-35,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,03/09/2022 12:00:00 AM
2022-03-16T18-51-35,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,125,03/11/2022 12:00:00 AM
2022-03-18T09-58-11,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,03/09/2022 12:00:00 AM
2022-03-18T11-03-37,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,03/09/2022 12:00:00 AM
2022-03-18T11-17-38,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,118,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,118,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,118,03/17/2022 12:00:00 AM
2022-03-19T11-58-02,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,118,03/17/2022 12:00:00 AM
2022-03-20T06-05-37,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,118,03/17/2022 12:00:00 AM
2022-03-21T06-11-50,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,118,03/17/2022 12:00:00 AM
2022-03-21T14-18-38,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,118,03/17/2022 12:00:00 AM
2022-03-21T16-35-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,118,03/17/2022 12:00:00 AM
2022-03-22T09-16-18,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,118,03/17/2022 12:00:00 AM
2022-03-23T08-41-43,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,118,03/22/2022 12:00:00 AM
2022-03-24T07-49-11,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,118,03/22/2022 12:00:00 AM
2022-03-24T13-46-29,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,118,03/22/2022 12:00:00 AM
2022-03-25T08-10-53,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,118,03/22/2022 12:00:00 AM
2022-03-26T06-57-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,117,03/25/2022 12:00:00 AM
2022-03-26T12-42-50,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,117,03/25/2022 12:00:00 AM
2022-03-27T06-25-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,117,03/25/2022 12:00:00 AM
2022-03-28T06-21-17,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,117,03/25/2022 12:00:00 AM
2022-03-29T08-50-48,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,117,03/25/2022 12:00:00 AM
2022-03-30T09-27-07,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,117,03/29/2022 12:00:00 AM
2022-03-30T09-27-07,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,03/29/2022 12:00:00 AM
2022-03-31T08-53-07,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,117,03/29/2022 12:00:00 AM
2022-03-31T08-53-07,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,03/29/2022 12:00:00 AM
2022-03-31T15-09-22,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,03/29/2022 12:00:00 AM
2022-03-31T15-09-22,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,117,03/29/2022 12:00:00 AM
2022-04-01T06-54-45,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,03/29/2022 12:00:00 AM
2022-04-01T06-54-45,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,117,03/29/2022 12:00:00 AM
2022-04-02T06-05-59,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,117,03/29/2022 12:00:00 AM
2022-04-02T06-05-59,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,03/29/2022 12:00:00 AM
2022-04-03T05-51-54,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,03/29/2022 12:00:00 AM
2022-04-03T05-51-54,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,117,03/29/2022 12:00:00 AM
2022-04-04T05-38-24,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,03/29/2022 12:00:00 AM
2022-04-04T05-38-24,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,117,03/29/2022 12:00:00 AM
2022-04-05T05-48-33,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/04/2022 12:00:00 AM
2022-04-05T05-48-33,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,117,03/29/2022 12:00:00 AM
2022-04-06T05-45-18,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/04/2022 12:00:00 AM
2022-04-06T05-45-18,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,117,03/29/2022 12:00:00 AM
2022-04-07T05-34-07,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/04/2022 12:00:00 AM
2022-04-07T05-34-07,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,117,03/29/2022 12:00:00 AM
2022-04-08T05-48-29,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/04/2022 12:00:00 AM
2022-04-08T05-48-29,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,116,04/07/2022 12:00:00 AM
2022-04-09T05-41-09,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/04/2022 12:00:00 AM
2022-04-09T05-41-09,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,116,04/07/2022 12:00:00 AM
2022-04-10T09-31-27,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/04/2022 12:00:00 AM
2022-04-10T09-31-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,116,04/07/2022 12:00:00 AM
2022-04-11T07-06-23,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/04/2022 12:00:00 AM
2022-04-11T07-06-23,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,116,04/07/2022 12:00:00 AM
2022-04-12T07-06-55,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/04/2022 12:00:00 AM
2022-04-12T07-06-55,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,115,04/11/2022 12:00:00 AM
2022-04-13T09-20-57,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/04/2022 12:00:00 AM
2022-04-13T09-20-57,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,115,04/11/2022 12:00:00 AM
2022-04-13T11-55-39,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/04/2022 12:00:00 AM
2022-04-13T11-55-39,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,115,04/11/2022 12:00:00 AM
2022-04-14T09-18-06,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/13/2022 12:00:00 AM
2022-04-14T09-18-06,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,115,04/11/2022 12:00:00 AM
2022-04-15T06-03-51,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/13/2022 12:00:00 AM
2022-04-15T06-03-51,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,115,04/11/2022 12:00:00 AM
2022-04-16T05-33-42,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/13/2022 12:00:00 AM
2022-04-16T05-33-42,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,115,04/11/2022 12:00:00 AM
2022-04-17T05-32-24,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/13/2022 12:00:00 AM
2022-04-17T05-32-24,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,115,04/11/2022 12:00:00 AM
2022-04-18T05-31-10,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/13/2022 12:00:00 AM
2022-04-18T05-31-10,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,115,04/11/2022 12:00:00 AM
2022-04-19T05-39-24,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/13/2022 12:00:00 AM
2022-04-19T05-39-24,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,115,04/18/2022 12:00:00 AM
2022-04-20T05-27-37,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/13/2022 12:00:00 AM
2022-04-20T05-27-37,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,04/19/2022 12:00:00 AM
2022-04-20T05-27-37,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,115,04/18/2022 12:00:00 AM
2022-04-21T05-29-54,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/13/2022 12:00:00 AM
2022-04-21T05-29-54,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,04/19/2022 12:00:00 AM
2022-04-21T05-29-54,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,04/20/2022 12:00:00 AM
2022-04-22T05-26-18,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/21/2022 12:00:00 AM
2022-04-22T05-26-18,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,04/20/2022 12:00:00 AM
2022-04-22T05-26-18,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,04/19/2022 12:00:00 AM
2022-04-23T05-25-10,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/21/2022 12:00:00 AM
2022-04-23T05-25-10,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,04/20/2022 12:00:00 AM
2022-04-23T05-25-10,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,04/19/2022 12:00:00 AM
2022-04-24T05-22-24,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/21/2022 12:00:00 AM
2022-04-24T05-22-24,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,04/20/2022 12:00:00 AM
2022-04-24T05-22-24,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,04/19/2022 12:00:00 AM
2022-04-25T05-22-33,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,04/19/2022 12:00:00 AM
2022-04-25T05-22-33,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/21/2022 12:00:00 AM
2022-04-25T05-22-33,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,04/20/2022 12:00:00 AM
2022-04-26T05-20-54,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,04/19/2022 12:00:00 AM
2022-04-26T05-20-54,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/25/2022 12:00:00 AM
2022-04-26T05-20-54,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,04/25/2022 12:00:00 AM
2022-04-27T05-23-49,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/25/2022 12:00:00 AM
2022-04-27T05-23-49,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,04/19/2022 12:00:00 AM
2022-04-27T05-23-49,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,04/26/2022 12:00:00 AM
2022-04-28T09-22-45,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/25/2022 12:00:00 AM
2022-04-28T09-22-45,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,04/19/2022 12:00:00 AM
2022-04-28T09-22-45,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,04/26/2022 12:00:00 AM
2022-04-29T05-13-54,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/25/2022 12:00:00 AM
2022-04-29T05-13-54,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,04/19/2022 12:00:00 AM
2022-04-29T05-13-54,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,04/26/2022 12:00:00 AM
2022-04-30T05-15-55,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/25/2022 12:00:00 AM
2022-04-30T05-15-55,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,04/19/2022 12:00:00 AM
2022-04-30T05-15-55,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,04/26/2022 12:00:00 AM
2022-05-01T05-13-51,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/25/2022 12:00:00 AM
2022-05-01T05-13-51,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,04/19/2022 12:00:00 AM
2022-05-01T05-13-51,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,04/26/2022 12:00:00 AM
2022-05-02T06-02-50,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/25/2022 12:00:00 AM
2022-05-02T06-02-50,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,04/19/2022 12:00:00 AM
2022-05-02T06-02-50,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,04/26/2022 12:00:00 AM
2022-05-03T06-05-23,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/25/2022 12:00:00 AM
2022-05-03T06-05-23,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,05/02/2022 12:00:00 AM
2022-05-03T06-05-23,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,04/26/2022 12:00:00 AM
2022-05-04T05-12-02,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/25/2022 12:00:00 AM
2022-05-04T05-12-02,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,05/02/2022 12:00:00 AM
2022-05-04T05-12-02,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,04/26/2022 12:00:00 AM
2022-05-05T09-49-47,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/25/2022 12:00:00 AM
2022-05-05T09-49-47,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,05/02/2022 12:00:00 AM
2022-05-05T09-49-47,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,04/26/2022 12:00:00 AM
2022-05-06T06-12-41,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/25/2022 12:00:00 AM
2022-05-06T06-12-41,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,05/02/2022 12:00:00 AM
2022-05-06T06-12-41,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,04/26/2022 12:00:00 AM
2022-05-07T05-45-31,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/25/2022 12:00:00 AM
2022-05-07T05-45-31,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,05/02/2022 12:00:00 AM
2022-05-07T05-45-31,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,04/26/2022 12:00:00 AM
2022-05-08T10-02-59,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/25/2022 12:00:00 AM
2022-05-08T10-02-59,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,05/02/2022 12:00:00 AM
2022-05-08T10-02-59,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,04/26/2022 12:00:00 AM
2022-05-09T05-08-14,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,04/25/2022 12:00:00 AM
2022-05-09T05-08-14,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,05/02/2022 12:00:00 AM
2022-05-09T05-08-14,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,04/26/2022 12:00:00 AM
2022-05-10T06-06-54,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,05/02/2022 12:00:00 AM
2022-05-10T06-06-54,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/09/2022 12:00:00 AM
2022-05-11T06-51-12,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,05/02/2022 12:00:00 AM
2022-05-11T06-51-12,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/09/2022 12:00:00 AM
2022-05-12T07-16-49,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,05/02/2022 12:00:00 AM
2022-05-12T07-16-49,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/09/2022 12:00:00 AM
2022-05-13T06-07-31,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,05/02/2022 12:00:00 AM
2022-05-13T06-07-31,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/09/2022 12:00:00 AM
2022-05-14T08-49-14,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,05/02/2022 12:00:00 AM
2022-05-14T08-49-14,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/09/2022 12:00:00 AM
2022-05-15T05-54-13,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,05/02/2022 12:00:00 AM
2022-05-15T05-54-13,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/09/2022 12:00:00 AM
2022-05-16T05-54-24,74820,CHICKASAW NATION MEDICAL CNTR,NLP,NLP,NLP,23,05/02/2022 12:00:00 AM
2022-05-16T05-54-24,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/09/2022 12:00:00 AM
2022-05-17T05-27-38,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/09/2022 12:00:00 AM
2022-05-18T05-40-23,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/09/2022 12:00:00 AM
2022-05-19T05-25-31,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/09/2022 12:00:00 AM
2022-05-20T05-59-40,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/09/2022 12:00:00 AM
2022-05-21T05-54-21,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-22T09-07-10,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
